id,year,title,p_painted,painted
918675,2021,Eye Witness,0.8557,1
920362,2022,Trah 7,0.0816,0
921213,2022,Uncle Sleazo's Toxic and Terrifying T.V. Hour,0.3874,0
922048,2018,Requiem Psyche,0.6919,1
921644,2021,The House of Amygdala,0.0045,0
921646,2022,Fruitcake,0.968,1
922801,2020,Foliage,0.166,0
922596,2021,User_,0.0073,0
923238,2004,Blood Trim: The Bleeding,0.215,0
921525,2018,Haunt,0.7076,1
923414,2020,Ingelijst,0.3131,0
923855,2004,Mysterious! Ambilly Bubble Spirit Medium,0.1312,0
922496,2022,Cursor,0.0468,0
923321,2007,Basic Slaughter,0.0913,0
923404,2017,Captum,0.0169,0
924382,2022,For Your Own Safety,0.0845,0
922437,2022,First Contact,0.0191,0
924618,2021,Tardy Terror,0.5151,1
924036,2021,TURKEY,0.227,0
926074,2021,Magic Man,0.0226,0
923246,2003,Bloody Giblets: The Legend of Lady Vandalay,0.8333,1
925310,2021,Skulldive,0.5316,1
925997,2022,Schizophrenia,0.0482,0
926070,2021,Mimicry,0.0241,0
927041,2021,Grandmafia,0.0135,0
927559,2021,Perusing the Paranormal,0.0222,0
927335,2021,Bear Lake Bloodbath,0.2158,0
927942,2022,The Recipients,0.0142,0
928102,2020,Goryo,0.4118,0
928074,2020,Wolves,0.1524,0
928020,2003,Onmyoji Real Record! Hyakuki Annihilation,0.5546,1
928089,2020,Vicious Valentine,0.0092,0
927767,2019,Synthetic Love,0.3341,0
928125,2020,See What She Did,0.0051,0
928397,2022,We Are The Enemy,0.1263,0
928133,2019,The Bandaged Man,0.2524,0
928105,2021,The Allotment,0.1042,0
928131,2020,She of The Land,0.0282,0
928591,2022,Eternal Rest,0.0021,0
928628,1999,No muertos,0.0508,0
928103,2021,Click,0.0173,0
928777,2022,Hate Little Rabbit,0.0725,0
928776,2012,All the Fear of the Fair,0.109,0
928250,2022,Imzble,0.0074,0
928793,2022,She Dogs of the SS,0.732,1
928646,2021,CATHARSIS,0.0375,0
929030,2020,Cyber Underground,0.0511,0
929007,2011,Cask of Amontilado,0.0333,0
928800,2021,Skinned,0.3156,0
928634,2015,Miemien Hantu Posesif,0.0544,0
929665,2020,Deadly Scare,0.0688,0
929089,2021,Experimenting on Roux: Prisoner 068,0.0416,0
929455,2013,Psychic Sue,0.018,0
929944,2022,A Short Film About Babies,0.0011,0
930057,1976,Beasts: During Barty's Party,0.1765,0
929461,2020,The Tree,0.1722,0
929525,2019,The Gathering,0.0615,0
930726,2014,Sengoku: Bloody Agent,0.1085,0
930860,2021,Demon Juice,0.8854,1
930662,2022,Fedora Samurai,0.0351,0
930087,2014,The Abandoned School,0.0079,0
930914,2022,Girls Night In,0.0086,0
931049,2022,Beware the Woods,0.3327,0
930765,2020,The Undying Curse,0.1287,0
930308,1976,Beasts: Baby,0.0982,0
931311,2020,Three Short Animations on the Theme of 'Socially-Distanced' Zombie Movies,0.006,0
931323,2019,Road Trip,0.029,0
931325,2022,The Howl of Winterland,0.0306,0
931317,2022,Zombie Park,0.0025,0
931099,2006,Monkey Tester,0.0147,0
930055,1976,Beasts: Special Offer,0.8205,1
931332,2019,Klan,0.1276,0
931616,2017,Hag,0.0513,0
931769,2021,E's Mind,0.0245,0
931309,2020,Death on Halloween Night,0.1595,0
931345,2020,Inadvertent,0.0136,0
930962,2018,Condamned,0.1663,0
931650,2022,Sleepwalker,0.3745,0
932943,2001,Inside Fear,0.7643,1
932598,2010,Peachrings,0.04,0
933069,2019,母親 (mǔqīn),0.0249,0
931518,2012,Love by Proxy,0.08,0
932470,2015,Shadows,0.0496,0
931957,2022,Ivory Wave,0.1776,0
932481,2016,Summoned,0.0198,0
933139,1990,Dead Women Don't Wear Shoes,0.2057,0
932402,2021,"Follow Me, Please",0.0036,0
933224,2018,Cold,0.0035,0
931358,2022,Locked,0.0914,0
933749,2022,Anxiety,0.008,0
933292,2020,Float Trip,0.3839,0
933238,2022,Footsteps,0.0036,0
933098,2022,Visions,0.0169,0
934104,2021,Into the Fold,0.0022,0
934010,2022,Split Ends,0.377,0
933740,2022,Paranoia,0.0026,0
933342,2020,Benedictus,0.6704,1
934665,2021,The Devil's Children,0.2387,0
933561,2022,A Shadow In The Darkness,0.0074,0
934841,1994,Fantasi,0.3574,0
935020,2019,The Counting House,0.7178,1
936169,2011,Big Muddy,0.2013,0
934708,2022,Horse Brothers,0.3882,0
936084,2022,The Tyger,0.0187,0
936199,2022,Riparian,0.0026,0
934553,2020,The Human Zoo,0.0145,0
933403,2020,Seen & Not Seen,0.0007,0
936444,2007,Carrion,0.7017,1
936152,2016,The Age Miracle,0.0037,0
936359,2017,Cunt Hunt,0.603,1
936252,2020,Privacy Breach,0.0013,0
936820,2022,Too Dumb to Live Part 2,0.0235,0
936358,2022,Killer Christmas Elves: The Movie,0.6464,1
937329,2016,A Fêmea,0.037,0
937693,2017,1-900 Vampire,0.0884,0
937306,2021,Dark Mixtape,0.3431,0
937747,2017,Closure,0.0119,0
936797,2021,Late Night,0.0182,0
937390,2022,Never Cursed,0.0073,0
935816,2018,Red Hood IT,0.1084,0
936700,2016,Untitled,0.0097,0
938128,2018,Three,0.0252,0
936783,2022,The History That Haunts Us,0.4912,0
938095,2022,Cash Box,0.0118,0
938251,2021,A Fool's Wit,0.0154,0
938836,2003,The Birthday Party,0.0966,0
938671,2022,Who are we?,0.0176,0
939202,2019,THE DEEP BLUE,0.0915,0
938135,2021,Video Nasties,0.0851,0
938806,2021,Nasty Preacher,0.0157,0
938523,2021,Damon Island,0.0669,0
939205,2020,OUR SOLAR SYSTEM,0.0404,0
939209,2020,LETHAL OMEN COMMERCIAL,0.0583,0
939207,2020,CAMP INFORMATION VIDEO,0.0527,0
939191,2019,WORLD'S WEIRDEST ANIMALS,0.1052,0
939219,2020,DEEP ROOT DISEASE,0.0656,0
939064,2022,Facetime,0.0029,0
939195,2019,STORM SAFETY TIPS,0.1141,0
939231,2021,WRETCHED HANDS,0.0279,0
939228,2021,CRUSADER PROBE MISSION,0.1515,0
939214,2020,GAMES FOR KIDS,0.126,0
939226,2021,HOME INVASION HELP,0.2523,0
938849,2022,But I Made Cake,0.245,0
939811,2005,Por qué lloran las Campanas,0.0019,0
939212,2020,SLEEP IMAGE VISUALIZER,0.1619,0
939225,2020,CHRISTMAS EVE PARTY,0.0981,0
939211,2020,WILDERNESS SURVIVAL GUIDE,0.1098,0
939204,2019,ARTIFICIAL COMPUTER LEARNING,0.0834,0
939224,2020,MONTHLY PROGRESS REPORT,0.0856,0
939959,2022,Family Forbidden 3,0.0167,0
940754,2009,Crutchnap,0.0571,0
940290,2021,Torulatar Bhoot,0.1887,0
941009,2022,Cub Scout,0.9467,1
940187,2019,THE INQUISTION,0.0139,0
940690,2022,Not Mine,0.0099,0
941464,2022,MOV,0.0034,0
941526,2022,In Menstrual Frames,0.043,0
941805,2017,Return to the Pleasure Dome,0.0373,0
942057,2019,The Drema,0.2539,0
942236,2021,A Walk Through the Woods (Remake),0.0066,0
941954,2022,Acting,0.146,0
942907,2009,Tapeworm,0.1544,0
942936,2021,Hard Front,0.0365,0
942321,2021,The Gateway,0.0156,0
943162,2022,Dura: The Infection,0.0187,0
943600,2022,Flesh and blood,0.2061,0
943519,2021,Changeling,0.0264,0
941741,2022,Some Visitors,0.1878,0
943748,2004,Fear the Reaper,0.0226,0
943960,2017,Rat Dick,0.6583,1
943909,2010,Undone,0.0366,0
944275,2021,Dawn of the Atomic Beast,0.9196,1
944267,2021,Brackish,0.0207,0
944929,2022,Afternoon Drive,0.0186,0
944997,2021,Cursed,0.0939,0
944869,2022,The Owl,0.0042,0
944389,2018,Setan Siang Bolong,0.0148,0
944972,2019,Order Inside,0.0059,0
944568,2020,The Dark Web Tapes,0.1275,0
945331,2022,Figure,0.0201,0
946466,2020,Trash Day,0.0277,0
947159,2020,Botso,0.0212,0
946317,1996,The Abominable Snowman,0.0739,0
946763,2015,The Woman of the Mountain,0.0402,0
946774,2020,The Campfire Killer,0.1892,0
948033,2019,Tales of Phantasmagoria: The Last of the Coven,0.2876,0
948067,2019,Tales of Phantasmagoria: Sam Will Be Home Soon,0.5967,1
947532,2020,Necktie,0.0469,0
948202,2022,The Quiet Light of the Midnight Cold,0.0753,0
948124,2018,Work in Progress,0.0042,0
948399,2022,Attic,0.1067,0
948297,2006,The Masque of the Red Death,0.0274,0
948072,2019,Tales of Phantasmagoria: No End,0.4549,0
949635,1976,Beasts: The Dummy,0.3078,0
950182,2021,Veined,0.0978,0
949486,2020,Doors,0.0585,0
948080,2019,Tales of Phantasmagoria: Below the Riverbed,0.2003,0
950207,2013,One More for the Road,0.0176,0
948892,1996,From Almost Night Till Almost Day,0.3272,0
950110,2014,"Sadie, Baby",0.3452,0
949720,2009,The Gatekeeper,0.0173,0
948334,2021,Tales of Phantasmagoria: Evening with the Reaper,0.2434,0
950778,2021,AI,0.0075,0
950318,2018,Quiet Room Bears,0.7472,1
951269,2022,In the Bathroom 2,0.0267,0
950620,2022,The Zand Order,0.1885,0
951443,2010,The Greatest American Snuff Film,0.0217,0
951582,2022,1230 Hopewell Road,0.005,0
950609,2021,Love for Sale,0.3108,0
950626,2022,PUTREFIXION: A Video of Nina Temich,0.0679,0
951591,2019,Ghost Dorm,0.4814,0
950545,2022,Indistinct,0.1342,0
951996,2021,The Quantum Devil,0.7526,1
951955,2020,Friday the 13th: Nine Lives,0.1055,0
950924,2021,The Girl with the Cutter,0.3445,0
952045,2000,Anal Paprika 2: Vampire Killers,0.0273,0
952018,2011,One for the Road,0.0247,0
952004,2021,Proclivitas,0.0065,0
952733,2021,Quartz Vein,0.0322,0
953165,2013,Jersey Devil,0.1728,0
954026,2022,Remember Me?,0.0065,0
953211,2005,The Jersey Devil,0.1481,0
953377,2021,Loving Polly,0.0472,0
954171,2021,Miss Orange,0.8574,1
954410,2022,Tell Me What You See,0.0017,0
953948,2022,Guinness Guru,0.0484,0
954038,2021,Aversion,0.0352,0
953298,2015,Seiren,0.0313,0
951593,2019,Ghost Dorm 2: She's Coming for You,0.1697,0
952876,2010,The Retelling,0.0239,0
954852,2022,Skull 2: A Variation or the Wars to Come,0.291,0
954547,2022,What Did You Do,0.6722,1
954914,2019,Death Files,0.0252,0
953482,2021,Apollyon - The Black Awakening,0.0922,0
955202,2004,The G.I.,0.0354,0
954041,2020,Slice,0.1874,0
954771,2021,Box Cutter,0.2203,0
954858,2013,Tasha and Friends,0.9393,1
955715,2022,Best Seller,0.0114,0
956491,2022,Facies,0.1047,0
956524,2014,Through the Devil's Eyes,0.9154,1
956590,2017,Vampire C.E.O.,0.9689,1
955366,2021,The Butcher Surgeon,0.0389,0
956351,2019,The Supernatural,0.4187,0
957019,2022,Outer Darkness,0.0029,0
955731,2022,Hell Creek,0.0104,0
954929,2016,Death Forest: Forbidden Forest 4,0.1377,0
956517,2022,Bananas Have No Bones,0.0774,0
957587,2022,Forbidden,0.0269,0
958356,2020,Y2KXX,0.0058,0
957124,2021,Not at the Table,0.1278,0
957424,2020,KAREN,0.0396,0
957591,2020,Job Lot,0.1903,0
957584,2020,Lost At Dusk,0.0597,0
956948,2021,Lovecraft's Nyarlathotep,0.4287,0
958256,2021,Stuffed,0.8399,1
957392,2018,Killer Track,0.891,1
958837,2022,Zombie Bite,0.4359,0
959233,2016,The Honeymoon,0.0614,0
958998,2021,Pill,0.1908,0
958413,2022,Phantom of the Evergreens,0.0351,0
959659,2017,Kumal,0.1472,0
957842,2022,The White Goddess,0.2032,0
958417,2022,SHIFTING TENDONS,0.0448,0
960393,2021,TOAST,0.0266,0
960388,2022,Print Error,0.0068,0
960424,2022,Where I Buried Him,0.0254,0
958410,2021,They're Never Coming Back,0.0662,0
960420,2022,Midnight Refection,0.0664,0
959385,2021,The Governess,0.0032,0
959742,2021,The Breaking,0.0096,0
959767,2022,Buyut,0.1007,0
960750,2022,Don't Press Record,0.0144,0
963637,2016,Blood Claws,0.6432,1
962047,2022,Shifter,0.0338,0
963140,2022,Chupa La Mingus Presenta: Una Noche Solo en Tijuana,0.0968,0
963188,2022,Watchanddie,0.0248,0
964414,2007,The sleeping beauty,0.0118,0
964379,2022,Chicks,0.1181,0
964392,2022,A Really Bad Place,0.0355,0
964991,2022,Trapped in the System,0.1213,0
964587,2022,Two Headed Animals,0.0208,0
964788,2020,The Boneyard Match,0.0984,0
965419,2022,Reporting Live,0.0612,0
964609,2020,It Ends With A Knife,0.07,0
965213,2019,The Incident at Belleview High,0.0331,0
966454,2022,TYPECAST,0.1794,0
966465,1993,Phal-O-Krat,0.1521,0
966471,2022,5200 Card Pickup,0.714,1
965020,2022,Crimson Ties,0.2219,0
966560,2021,Possessed,0.0047,0
965250,2022,Take My Hand,0.022,0
966851,2022,Tapehead,0.1357,0
965708,2022,To Do List - Short Film,0.0067,0
967192,2022,The Friend,0.0954,0
966429,2020,His Shadow,0.0477,0
966853,2022,Death in a Box,0.636,1
966973,2021,The Last Christmas,0.3379,0
967068,2021,Transmission,0.3203,0
967739,2022,Loose Ends,0.4312,0
967738,2022,The Rotting of Casey Culpepper,0.0553,0
968013,2022,Slaughter'd,0.0976,0
967253,2022,Unicorn,0.0289,0
968119,2021,Specter of Weeping Hill,0.0391,0
967889,2021,Angel City Horror,0.8406,1
968077,2013,Venga Monjas: La Ferguson Party,0.0074,0
968017,2022,A Deer in the Woods,0.0906,0
968123,2022,Caregiver,0.0283,0
968127,2022,Neighbors,0.0389,0
967345,2011,Immanence,0.0148,0
968624,2005,Detour Into Madness Vol 1.,0.0317,0
968604,2010,Degenerates Ink,0.0244,0
968779,2021,Zara & Erika: A Tale of Annabelle,0.7962,1
968742,2022,Paralysis,0.0179,0
968397,2003,The Living Impaired,0.044,0
968770,2022,Patricia Sterling,0.654,1
968019,2021,Sanctuary,0.0255,0
968094,2010,Fable: Teeth of Beasts,0.0085,0
969175,2022,A Couple Of Regular Fellas 2,0.0587,0
969005,2017,UFO・UMA 11,0.0252,0
968548,2022,The House Watches,0.584,1
969679,2020,RPG RIP,0.05,0
968935,2022,Horse Girl,0.0173,0
969296,2021,Stalker in the Woods,0.0263,0
969990,2022,The Carolers,0.047,0
970466,2022,A Truck Drives,0.0048,0
969751,2021,She Runs at Midnight,0.1414,0
969455,2022,The Janitor,0.2768,0
969402,2022,Bloodhaven,0.0888,0
970324,2022,The Tell-Tale Heart,0.0156,0
970630,2019,Contempt,0.1318,0
970259,2022,Homecoming,0.1003,0
970605,2013,The Audition,0.0102,0
971294,2009,Blood Donors,0.0708,0
971757,2012,Blood Kisses,0.022,0
971766,2015,The Blood Let,0.598,1
972200,2006,Redwood Justin: Vampire Hunter: Dance with a Vampire,0.2649,0
971704,2009,Die Now or Live Forever,0.047,0
970571,2022,Cordelia!,0.0476,0
971725,2013,Di Gal Bite Mi,0.0044,0
972244,2010,Darkness of Day,0.0483,0
971620,2022,Erecting A Monster,0.3303,0
970650,2018,Babe,0.021,0
973205,2002,Facez of Death 2000 Part VI,0.0875,0
973197,2000,Facez of Death 2000 Part IV,0.094,0
971773,2019,Blood of Drago,0.3524,0
973207,1999,Facez of Death 2000 Part VII,0.2359,0
973202,2002,Facez of Death 2000 Part V,0.2413,0
973480,2002,Dracula Vs Frankenstein,0.0613,0
973543,2009,The Familiar,0.016,0
973561,2011,First Taste,0.2227,0
972914,2022,The Eternal Colour of Interior,0.2973,0
973553,2012,The Final Voyage of the Good Ship Demeter,0.0735,0
973540,2021,Fair Prey,0.0224,0
973239,2012,Curiosity Kills,0.4071,0
973899,2021,Claw 2: Blood Legacy,0.3453,0
973929,2002,Them Damn Zombies,0.548,1
972601,1996,Facez of Death 2000 Vol. 2: Dead in Asia,0.2022,0
974021,2008,High Stakes,0.1945,0
973572,2019,The First Taste,0.1368,0
973861,2022,Initiation Night,0.1624,0
974698,2018,(In Here) I Am a God,0.017,0
974284,2021,Wulver’s Stane,0.0046,0
974211,2022,2:22,0.0992,0
974706,2004,The Inner Circle,0.0047,0
974712,2008,In Twilight's Shadow,0.1056,0
974675,2013,Sledgehammers at Dawn,0.1684,0
974400,2022,The Knock Knocker,0.0757,0
974382,2022,It Lurks in the Darkness,0.1704,0
973936,2018,The Ghost of the Mikogami Festival,0.0531,0
974725,2018,It's Normal,0.2833,0
975027,2020,6,0.3471,0
974733,2021,Last Message Unread,0.0183,0
974720,2012,Anna Ishibashi: The Missing Actress,0.0702,0
975047,2021,A Message from Brianna,0.0729,0
975193,2018,Little Angel,0.0145,0
975157,2021,Toilet,0.0267,0
975265,2015,Lights Camera Blood!,0.5418,1
975185,2015,Lilitu,0.1922,0
975177,2022,Where We Lie,0.0373,0
974776,2001,Kung Fu Vampire Killers,0.0286,0
975078,2018,The Noise,0.0081,0
974046,2010,House of White Spiders,0.0318,0
975494,2022,PILLS,0.021,0
975526,2022,Bite Me,0.0079,0
975502,2019,Innesti,0.0312,0
975190,2016,Face Swap,0.0036,0
975980,2010,Zompire! Dr. Lester's Monster,0.5203,1
975256,2019,Sardemon,0.0112,0
976034,2019,Three in a Coffin,0.0074,0
975957,2018,The Reckoning,0.2068,0
975302,2020,Tales to Tell in the Dark,0.7658,1
976209,2016,Midnight Thirst,0.867,1
976441,2015,The Mars Project,0.0317,0
976395,2021,As I Lay Asleep,0.0204,0
976925,2022,Diegesis,0.0254,0
975484,2022,Eerie,0.0012,0
976532,2021,STARE,0.0357,0
976798,2009,Morticia,0.0163,0
977052,2009,The New Girls,0.0024,0
976773,2017,Shinrei Urabon: The Curse of a Woman,0.3018,0
977226,2017,Best Friend,0.0281,0
977093,2020,The Nightshift,0.1114,0
977100,2020,The Not So Bright Vampire,0.2691,0
977394,2012,Demon,0.0352,0
977309,2020,Open Up,0.0515,0
977633,2016,Pig Caller,0.1434,0
977147,2011,Only Human,0.263,0
977645,2022,Spoiled fish ate my finger,0.0087,0
977647,2022,Landscapes,0.0763,0
977649,2022,Trapped Under a House,0.0155,0
977595,2022,Undying Heart,0.3365,0
977438,2007,Kanashibara,0.0037,0
977630,2020,Gott ist gut zu dir,0.1723,0
977457,2012,Harry and the Succubus,0.5591,1
977636,2010,Kiss Me Whore II,0.0802,0
977653,2022,The Birthday Suicide,0.0039,0
977651,2022,Ghost in the Closet,0.0169,0
977650,2022,Deep Glass,0.0543,0
977640,2015,Chapter SIX,0.0395,0
977634,2016,Tuesday Sun,0.0191,0
977635,2010,Kiss Me Whore,0.111,0
977654,2022,Down with the Creeps,0.0297,0
977836,2022,The Wych Elm,0.101,0
977853,2021,Reflections on Dying,0.0134,0
977963,2022,My Twisted Desire,0.0923,0
977816,2012,Pra/ey: A Vampire Film Short by Lia Scott Price,0.0417,0
977862,2022,George's Body,0.0452,0
977751,2020,Rushmore Revenge,0.0607,0
977648,2022,The Body Pit,0.0114,0
977873,2009,Sacrifice: A Vampire Tale,0.0421,0
978163,2003,Suicide Net,0.0561,0
978019,2020,Killer Waves 2,0.9874,1
978210,2022,Cin Perdesi,0.0348,0
978522,2022,Lustige Zeiten!,0.7362,1
978025,2020,Bite School 2,0.9847,1
978217,2022,Gelin,0.0423,0
978410,2022,THE BRIEFCASE,0.0141,0
978910,2016,Contingency,0.0569,0
978912,2017,Station ID,0.0586,0
978915,2018,A Look Back,0.0828,0
979094,2019,Expediente 212 Archivo Fantasma,0.0131,0
979203,2019,Hiraeth,0.3297,0
978855,2022,Kara Neme: Gelin Deresi,0.1825,0
979728,2005,Secrets of the Sisterhood,0.1767,0
979738,2018,The Session,0.0933,0
979737,2018,Stray Dog,0.0119,0
979746,2018,Rearview Window,0.0402,0
979329,2022,Swept Under,0.1123,0
980062,2017,080817.mp4,0.0043,0
980079,2006,The Spanish Inn,0.0433,0
979197,2017,The Silent Paracosm,0.0479,0
980578,2020,Things We Dig,0.1532,0
978916,2018,Real Sleep,0.0664,0
978071,2021,Dead Vision,0.0576,0
981631,2007,"Tales of Terror from Tokyo and All Over Japan (Volume 3, Part 1)",0.0601,0
981270,2022,Spasm,0.0856,0
980569,2018,That Very Special Night,0.023,0
980395,2022,House Squatch,0.935,1
981218,2014,The Clothes Game,0.8566,1
981287,2019,Puppet Family: The Fridge!,0.2368,0
982067,2022,Arcane Headshots,0.001,0
981946,2018,The Texas Chainsaw Massacre: Last Round-Up Rollin' Grill,0.0337,0
982193,2021,The Hangman,0.3973,0
982200,2022,Deja que intenten separarnos,0.0558,0
980060,2008,Roadside Killer: A Very Special Black Christmas,0.1625,0
982141,2022,Livin' After Midnight,0.671,1
982966,2018,Lefty Lucy,0.0118,0
982379,2020,"Susan, Harry, and Joe",0.2245,0
982842,2021,Souls: Lost Tapes,0.0768,0
982869,2009,Cry,0.8649,1
983280,1992,Operation Camerahead,0.0093,0
983421,2012,The Darkening,0.192,0
983565,2017,Tokyo Videos of Horror 16,0.0187,0
982872,2017,Curse of the Banshee,0.1612,0
983024,2022,The Woods,0.024,0
983581,2017,Tokyo Videos of Horror 17,0.0204,0
983420,2022,Psychic Vampire,0.6177,1
984081,2011,The Last Sacrifice,0.3683,0
983825,2014,Broadcast Dekinai Forbidden Spiritual Video,0.1111,0
983531,2014,Mass,0.0487,0
984209,2020,Honto Ni Atta! Noroi No Video 90,0.0643,0
983728,2017,Mystery in the Woods,0.3421,0
983707,2021,SOUP!,0.0169,0
984055,2021,Honto Ni Atta! Noroi No Video 91,0.0663,0
984072,2011,Ghost Tower: A Complete Urban Legend from Hell,0.0471,0
984436,2021,Arby's Boy: Silence of the Hams,0.0612,0
983954,2011,Tonight You Die,0.6624,1
985276,2019,Honto ni Atta! Noroi no Video: Vol. 83,0.0387,0
985056,2018,Tumors 3: Doctor nightmare,0.6466,1
983992,2022,Going Ape,0.0301,0
985274,2016,Oysties,0.0041,0
984949,2002,Praise of Death,0.0833,0
985280,2016,What Lurks in the Darkness,0.033,0
985329,2007,Hunting Season,0.1883,0
984670,2019,Control the Hunt,0.02,0
984160,2022,Seawater,0.0271,0
984862,2017,Wrong Side of the Tracks,0.0563,0
985323,2022,Quotidian,0.7043,1
985282,2019,Honto Ni Atta! Noroi No Video 84,0.0296,0
985726,2011,Not Found 2,0.1018,0
985615,2015,Shine: Puppet Horror Short,0.1347,0
985611,2021,Cycle,0.0053,0
985288,2019,Honto Ni Atta! Noroi No Video 85,0.0766,0
985814,2022,Falling Asleep,0.0068,0
985747,2022,Dream Journal,0.1025,0
985296,2020,Honto Ni Atta! Noroi No Video 86,0.0309,0
986009,2022,Pretty Pickle,0.2461,0
987061,2013,Unbitten,0.0873,0
987063,2013,Vamp,0.0485,0
985897,2021,What You Can't Promise,0.0041,0
986083,2004,Sundowning,0.0765,0
987081,2017,Vampire Couch Trip,0.0119,0
986953,2021,The Dethroning Of The Bourgeoisie,0.1697,0
987147,2015,Psycho Sister!,0.0062,0
987101,2005,Vampire's Call,0.0515,0
986608,2014,The Devil's Bargain,0.1235,0
987310,2014,Ultimate Kill 5: Zombies 3: House Escape,0.0021,0
987315,2019,Trash Arts Killers: Volume Two,0.1947,0
987306,2014,Ultimate Kill 4: Zombies 2: Zombie Alien,0.0088,0
987305,2014,Ultimate Kill 3: Zombies,0.0039,0
986665,2021,Supped,0.0315,0
987356,2017,Tar Tay Gyi,0.1265,0
987066,2014,Vamped,0.7707,1
988498,2022,Highland Invasion,0.2955,0
988682,2016,School Project,0.0451,0
987294,2018,Trash Arts Killers,0.2233,0
988476,2020,Willowpede,0.7738,1
989452,2022,Limelight,0.1062,0
989769,2022,Oscillate,0.1261,0
990511,2022,La Tristesse,0.0227,0
990541,2022,Vinnie's House,0.9847,1
992190,2022,Box,0.0317,0
991188,2022,Operation Desperation,0.049,0
992180,2022,A New Day (Brought To You By Horizon Research Systems),0.0172,0
992219,2022,Exo Sapien,0.0853,0
991825,2021,Thursday Night Special,0.0039,0
992286,2022,The Angst,0.0141,0
992449,2022,The Sweet Spot,0.4786,0
991882,2022,What Happened to The Others?,0.0934,0
992452,2022,Trash Life,0.029,0
992280,2022,Streamer Stalker,0.0217,0
992272,2022,Off Limits,0.2461,0
993056,2012,Razor Days,0.0727,0
992285,2022,Swole Ghost,0.7507,1
992870,2022,"Love You, Mama",0.1338,0
