id,full_ocr,n_lines,n_words,mean_conf,latency_s,error
1167056,"ASAM CHOU RLM
IN THE HEAT
REDIRON ROAD CREATED BY ALJOSHA KLIMOV AND OURI STEPANOV WRITTEN ELLERY VANDOOYEWEERT
EXECUTIVE PRODUCERS OUR STEPANOV BILL MARKS ARTEM VASSIUEV AND KARINA KABANOVA
PRODUCED BY COURTNEY WOLFSON ALJOSHA KLIMOV MATTHEW LYON ARON DUNN AND JOSH BOWEN
STARNG MICHAEL DOBSON GILES PANTON JOSH PEACE ELLEN- RAY HENNESSEY MICHAEL ANDREW COSH JULIUS CHO
Lakeside
METRAFILMS -
STUDIO",9,57,0.8774,3.197,
1167386,"Nottingham Trent
Filmmaking Society
Ji",3,5,0.7695,1.232,
1176130,DECIBEL,1,1,0.9995,1.134,
1177513,"THE
LAMB
AS
EFFIGY",4,4,1.0,0.769,
1182443,"20
S
DYING FETUS",3,3,0.6846,2.152,
1184223,"OFFICIAL SELECTION
FRIGHTFEST
THE DARK HEART OF CINEMA
LONDON 2023
a film by Luke Frangeskou
CHEF GUSTAV
Kitchen combat served with compelling action
and a side of comedic violence",8,29,0.9976,0.947,
1184971,"Aros World
AFI CONSERVATORY PRESENTS ARO'S WORLD
STARRING KAYA JOHNSON MOSES MASSENA SAPNA KUMAR RICHIE JOHNSON ZEKE ALTON JD CHARLES
MUSIC BY GREG ELLIS EDITED BY PRABOO ARIVA PRODUCTION DESIGN BY SUNEHA BALASUBRAMANYA CINEMATOGRAPHY BY MARYN MCGAW
PRODUCED BY YUQIN HONG & AUSTIN WILLIAMS SCREENPLAY BY AUSTIN WILLIAMS & VIBHA KULKARNI DIRECTED BY VIBHA KULKARNI
AFI",6,56,0.9787,2.99,
1185919,"max ORIGINAL
ONLY
YOU
An ANIMATED
SHORTS
COLLECTION
Tank Standing Buffalo
MONSTR
NEW SERIES
STREAMING MAR 23
HBOMAX",11,18,0.9781,1.099,
1185923,LEECH,1,1,0.9985,1.51,
1186459,"DEAD RED KITE
A FILM BY FINN MORGAN-ROBERTS",2,8,0.9462,2.544,
1186894,"The
Body Dissolver",2,3,0.9997,0.91,
1187072,DJ,1,1,0.3706,0.822,
1188181,"LURE
by
VEREHIN",3,3,0.9994,0.975,
1189352,3,1,1,0.0978,1.34,
1190183,"A LOVE
LETTER TO
CINEMA
A MIRROR INTO THE MIND OF THE
DIRECTOR",5,13,0.9461,2.92,
1195107,"MURDER
BALLADS
HOW TO MAKE IT IN ROCK 'N' ROLL",3,10,0.9981,2.585,
1196034,"PRODUCED AND DIRECTED BY WRITTEN SAVA ZIVKOVIĆ
MUSIC B1 IZ SVEMIRA MARKO ZIVANOVIĆ DRAGING NIKOLA MARINKOVIĆ
PERFORMANCE BY KEZIA BURROWS WITH NEBOJSA JEZ DEJAN JOVANOVIC
MOTION CAPTURE TAKE ONE LUCAS SALAMON ARTIST DIEGO CONTE ENVIRONM H DRA STUDIOS
LEAD ARTST CHARACTER ANTONIO ESPARZA JESUS MONTES OS ILO RADOŠEVIĆ
ART DIRECTOR MILAN NIKOLIC UROS SLJIVIC CONCEPT PANG MOU CONCEPT ERTO PETRONIO
KEZIA BURROWS BEN KEENAN
SNIBILLS
CASTINE KRISTI EDERLY
JEZ
SAVA ZIVKOVIC, MILAN NIKOLIC AND IEBOJSA
BASED ON THE ORIGINAL
A FILM BY SAV VIC
BECKONING",14,79,0.8579,2.461,
1196939,"A MURDEROUS
MELODY
'Sisters by chance, killers by choice'
GASLIGHTING,
GATEKEEPING
GIRLBOSSES
PRODUCTIONS
A",8,14,0.9255,2.876,
1198277,"SMTIMES STUDIOS PRESENTA®
MICHELLE AYLOARDO
FERNANDO OCHOA
BODAS
NEGRAS",5,9,0.8906,0.952,
1198797,"Cici's
Sonata",2,2,0.965,1.811,
1199820,"LULLABY dir
ithra
PIGEON
PRODUC
TIONS
oramco
A King Abdulaziz Center
In association with
A film created by
for World Culture - Ithra Production
PIGEON PRODUCTIONS
JUNIPER ANIMATION STUDIO
rtist KATSIARYNA DUBOVIK animation ALINA MILKINA, IVAN GOPIENKO composer KONSTANTIN USTINOVICH I 2023",13,42,0.9562,1.559,
1204312,"Brink The
DIRECTED BY HUGO DOOKING
PIPDENNING CONORMILLIN
MIGHAEL DOCKING ERIN HILSTON",4,11,0.7597,1.35,
1204821,"A
R
M
M
<<<<<<<<<<<<<<<<<<<<<<<<<
XST",6,6,0.6363,1.486,
1205229,,0,0,,1.5,
1205732,"D S OLD
UD L DOHL DE",2,7,0.5419,1.584,
1205961,"LOSSING
BYTAIMER.
BY
MISHAP",4,4,0.5396,2.19,
1206731,"K
Bi
H",3,3,0.3745,1.121,
1209813,I SEE YOU,1,3,0.9981,0.711,
1211305,"=
ford
ENIT",3,3,0.2854,1.013,
1211532,"THE
WORM",2,2,0.9999,1.643,
1211577,"Directed by
DAVID BRITTON
ANTHONY and CECERI
/
STARRING
/
AVOREY CORSA
STAIR/NELL
WELL",9,14,0.8485,2.805,
1212712,"SATANISM. TRUE CRIME
(NOT THE NORWEGIAN STUFF)
AND EXTREME MUSIC
A REALITY
FILM
IN THE
HA
W
OF THE
VERM",10,20,0.9278,1.359,
1214941,Ghost Town,1,2,1.0,2.037,
1214952,"DUCK
A DEEPFAKE FICTION
RACHEL MACIAN PRESENTS III WB as HB I RACHEL NADEAN BRUE I DEFEAKE I FOLD I BETH ALLAN CHREST I BLADO . DARA DUNE ERE FEES I И BALZEL
BA RIBE a COLN MACLEAN EA a I MARTH DELFI SINIFAX I JUI CHE IN EB I MUM UNA DENOGARY B NE OWELL 00 I CARAN LYOIS SATIONS I
11 ALL N N OFSINE I I I FOS FACUTES OF BE I HIST I BLACK IN II DETO I SPI WANG
-
Nowcastle
University
Inspace
FGREST OF BLACK
- -
-",12,94,0.5095,1.818,
1215204,D,1,1,0.3017,2.258,
1217167,"A FILM BY ADAM WILDER & NICOLE DADDONA
THE
LEACHER CHER
LEACH
OFFICIAL SELECTION 2024
sundance
film festival
ZEUS PICTURES PRESENTS A FILM BY ADAM WILDER & NICOLE DADDONA ""THE BLEACHER""
ANIMATION BY BARNEY ABRAHAMS SOUND DESIGN BY SACHA RATCLIFFE & JOSH ASCALON ORIGINAL SCORE BY JOSH ASCALON
COLORING BY BARNEY ABRAHAMS EDITED BY ADAM WILDER, NICOLE DADDONA & BARNEY ABRAHAMS
STORY BY ADAM WILDER & NICOLE DADDONA WRITTEN BY ADAM WILDER & NICOLE DADDONA
STARRING KATE MICUCCI, BEN SINCLAIR & SKY ELOBAR
PRODUCED BY ZEUS KONTOYANNIS DIRECTED BY ADAM WILDER & NICOLE DDDONA
THEBLEACHERFILM.COM",14,95,0.9812,1.829,
1217191,"A Film by Nico Casavecchia
BORDER HOPPER
GABRIELA ORTEGA
SANTIAGO REYES MACALLISTER
BRUT FILMS PRESENTS ""BORDER HOPPER"" STARRING GABRIELA ORTEGA SANTIAGO REYES MACALLISTER SAM HUNTINGTON
COSTUME DESIGNER MERCEDES ARTURO MUSIC BY JON ONG EDITOR LYNN HOBSON PRODUCTION DESIGNER CHRISTOPHER BELTRAN
ANIMATION DIRECTION ALESSIO DELFINI NICOLO RAMACCI DIRECTOR OF PHOTOGRAPHY ELOI MOLI (A.S.C.) POST-PRODUCER SARA CAMACHO
EXECUTIVE PRODUCERS MARTIN ALLAIS NICO CASAVECCHIA WRITTEN BY MERCEDES ARTURO . NICO CASAVECCHIA
PRODUCED BY BLAINE MORRIS ROBIN SPEARS GABRIELA ORTEGA
DIRECTED BY NICO CASAVECCHIA
BRUS
www.brut.film",12,81,0.9789,1.723,
1220207,"<<<<<<<<<<<<<<
OF
WINNER
Qu
PARIS",5,5,0.7683,1.279,
1221108,"STATE
THE
MP BLOO
ANIMA
1",5,6,0.4651,3.509,
1221473,"A LUBOMIR ARSOV FILM
the
F DREST
an ALDOSHA KLIMIV a OUR STEPANDV LIBOMR ARSON
OJRI STEPANOV BILL MARKS JISE MINENDES GEORGE CHOLAKES ARTEM VASSILIEV a KARIMA KABANOVA
If COURTNEY WOLFSON ALJOSHA KLMIT MATTEW LYON II ARON DUAN
on CARLO ROTA GAIDEN CANNATELLI TOM RODNEY All II TE FIN THE FOREST TSAR"" a ASLY ZHUKIVSKY
Lakeside
METRAFILMS -
STUDIO",10,59,0.7131,2.867,
1221968,TUMOR,1,1,0.9972,2.747,
1224146,ART:HIT,1,1,0.5621,1.385,
1224369,"APOCALYPSE
LOVE
:",3,3,0.9522,3.414,
1226270,the art project,1,3,0.9998,0.967,
1229247,"BODYBACK
Inspired by the music of NORMA
Nobody really knows what happened.
Except her cat.
He was the only witness.
It's too bad we don't speak cat.
Directed, Shot, & Edited by
SHANE COFFEY
WATCH IT FOR FREE ON YOUTUBE
IIII",10,41,0.9907,3.282,
1229915,"DEAD MAIL
-
⑉
S
name
R",6,7,0.5738,3.108,
1231965,"TEENAGE JOANS IN
THE ROT
THAT GROWS
INSIDE MY
CHEST THE FILM
CREATED BY AND STARRING TAHLIA BORG AND CAHLI BLAKERS. DIRECTED BY JAMIE AL-KAYYALL PRODUCED BY JASMINE I LEECH
CINEMATOGRAPHER RILEY SCOTT,ART DEPT RACHEL WHITFORD, RILEY FRASER-WATERS AND BEN ALLEN EDITED BY JAMIE AL-KAYYALI
2ND AD/UNIT MANAGER AUSTINN ARRUZZOLO, COLOURED BY RILEY SCOTT, HAIR & MAKE-UP BY ADELE SHEARWIN
COMING 2024",9,60,0.9652,3.774,
1234776,"Film Festival
2024Γ
*
®
e
to
M
3",8,9,0.5054,2.266,
1234796,"I'M SO POPULAR ZACH LANGLEY CHI CHI + ANDREW
SIRENS 77
TRUE
LOVE
THE
E
XLXO
11
TIIX
EX
RUNTIME 102 MINUTES AND 23 SECONDS RECORDED
FOR THE SCREEN ON JANUARY 18 & 19 OF THE YEAR
2024 FOR ADULTS ONLY & ONLY FOR SUBSCRIBERS OF
THE I'M so POPULAR PATREON FEATURING THE MUSIC
OF MICA LEVI NAKATANI MIKI AND THE TALENTED MS.
BARBRA STREISAND RECOMMENDED TO VIEW AT HOME
ON A TELEVISION SCREEN IN ONE SITTING (NO PHONES)",17,78,0.9035,2.645,
1237983,,0,0,,3.389,
1238833,"SLEEPER
A film by clenny kwok",2,6,0.9583,1.66,
1240814,OF,1,1,0.4673,1.391,
1241608,"KELETONS
OM THE PAST
R
RESTRICTED
UNDER 17 REQUIRES ACCOMPANY
PARENT OR ADULT GUARDIAN",6,14,0.9623,1.857,
1241903,"BROOMSTICKS
BROADWAY
A FILM BY GORDON HOWIE",3,7,0.9722,1.237,
1241906,"starring: dayna sinclair, nina sin-fai-lam, karol zawadzka, shannon borton, sam cotterill, zoe
lovett, emma ramsey, victoria connell, kira swallow, jolyne wynn, hettie wakley-tillcock, beya
millan, rosie baker
Veneralia
directed and story by kate canning & abi welch. produced by sam cotterill. director
of photography meg palmer. costume and aduction design by emily bailey.
edited by abi welch. original score by lewis cooper.",7,62,0.9859,1.201,
1242212,"Be Not Afraid
A film by Nate Burrows",2,8,0.9949,2.17,
1242217,"no
ROM
HIDING
AT I'
WH
non
was
on
My
will",10,11,0.5587,2.846,
1242221,"A FILM BY
SCOTT FOWLER & BOSTON GALLACHER
DELICE -
EST
NEW
SIREN
DI NPT None Media
Experimental Cigital
In In Festival
2024
2004
Kurzhimfestival FOKUS 2004 - )
AS CURSED TEARS DROP FROM EYE'S SWEET
CORNER, BEFALLEN TO LABOUR LIFE'S SLICKEST
PATH, BEHOLDEN TO REST UPON LOVES CAGED
G Festival - de Puerto 2004 Videodanza - Rico )
PERCH, TO ENCHANT THOSE WHO WITNESS:
AN ELEGANT TRAP",18,65,0.7917,2.093,
1242249,"ABSOLUTION
till",2,2,0.5544,1.112,
1244933,"NFTS PRESENTS
ARE
FAME
BASED ON A TRUE STORY
Directed by Mansi Maheshwari Produced by Ashionye Ogene Written by Anna Moore,
James Davis Cinematography by Adam Pietkiewicz Production Designer Dan
Miskimmom Edited By Kaupo Mouli Sound Designer Alex Faingold Composer Marcin
Mazurek Colourist Cameron Ward Production Manager Ellie Lomas",8,49,0.9349,4.163,
1252756,A PLACE WITHOUT FEAR,1,4,0.9739,1.864,
1252843,"m B R E
O
BREL
R E LL
JMBRELL
by Clenny Kwok
Clenny
РУ
A Clenny K
Clenny
Clenny",11,20,0.783,2.207,
1257772,"SUPERVISED BY ELISE SIMARD ASSISTANCE ANIMATION CHARLIE GALEA McCLURE TECHNICAL SUPERVISION RENÉ FONTAINE TECHNICAL ASSISTANCE MURIEL SMITH PRODUCED BY DIBBIT BEE STUDIOS DIRECTED BY JESU MEDINA
ANIONA OSEC A8 III ANIONA 18 STORY FREE WIMS S338 ЗАШЛОЗХЭ 8W01 V 30 SW39 18 031103 SNISNOJ OIA AS XIN ONNOS LANAMA DARIVS JISON 18
SNOWAND NOET 30 R ANISIANA VESSIA WH ANIO3W OSEC V I ONV 093 NV. SOIDNTS 338 118810 V SIN3S38d FREE WIMS SEES
POINT
2024
2022
POINT
TO THE
SHORT
Film Festival
Film Festival
THE O1
Oska Bright
SHORT
35 Girona
NOITNON
NOIL23735 TYOHO
NO1123735 TYOHO
SELECTION
HONORABLE
OFFICIAL
2023
PODE
Tromo
E202
2023
Girona 98
<<<<<<<<<<<<<<<
ACANC
Film Festival
Anil est
TWELVE
SELECTION
Imagina
OFFICIAL
TWALLS YIGIN INPORTED
NOILNEW
DIGERATT
кодо 0282
NOUVEAU CINEMA
no HEST
2023
2024
E202
MONTREAL
CINÉMA D'ANIMATION
SELF & EGO
OTTAWA
na STAWNTS
1ST PLACE:
COMPETITION
SÉLECTION OFFICIELLE
EMERGENT MEDIA FESTIVAL
INBONES
DIGERATI
CANADIAN",56,150,0.7179,2.089,
1259260,"A MOTHER'S TOUCH
A FILM BY
JOHN CIHANGIR & GISSETTE VALENTIN",3,11,0.9834,1.288,
1259263,"ARE YOUR TEETH?
WHERE THE FUCK
A Tony J Rivas Film
Q
-
DD
M
The
11111
will",10,18,0.6453,1.222,
1259425,"Stringing Up
The Tree
""It's Tradition.""
UBBS
Co-written by Erica Vitullo & Jamie Gagnon
Directed by Jamie Gagnon",6,18,0.9281,4.331,
1259727,GHOST,1,1,0.9999,2.049,
1260013,"$
MA
Y",3,3,0.1672,1.055,
1260040,BROKEN LANCE,1,2,0.9675,1.913,
1261399,"HEARiNG VOiCES
award winner
award winner
Award Winner
award winner
HORROR
Hollywood
Fierce Women
San Francisco
Underground Film &
International
International
Screenplay Festival
Festival of Paris
Film Awards
Golden Age Festival
2023
2023
2023
2023
Award winner
1166
New York
award winner
award winner
award winner
Award Winner
Absurd Film
International
WRPN Women's
Festival
The IndieFEST
4theatre
International Film
Women Festival
Bimonthly awards
Film Awards
2023
selection.
Festival
2023
2023
2023
2023
semi finalist
semi finalsit
Tokyo Shorts
Paris Women
2023
Festival
2023
a film by
semi finalist
semi finalist
Debra Knox
San Francisco
Arthouse Festival
Arthouse Short
Festival
of Beverly Hills
2023
2023
Don Sputnik Juelich
semi finalist
semi finalist
Debra Knox
Washington
Austin International
Film Awards
Art Festival
2023
2023
Film Festival X
semi finalist
semi finalist
Dublin World
Sweden
Film Awards
2023
2022
semi finalist
Semi finalist
International
Berlin Shorts
Cosmopolitan Film
Festival of Tokyo
Award
2023
March 2023
OFFICIAL SELECTION
OFFICIAL SELECTION
Stockholm City
New York
June 8
Film Festival
Istanbul Short
2023
Film Festival
TCL Chinese Theater
2023
6925 Hollywood Blvd.
OFFICIAL SELECTION
Hollywood, CA
8 & Halfilm
Awards
2023",106,184,0.9856,4.996,
1261861,".
S
E
P",4,4,0.3713,1.369,
1264155,"WILL JANOWITZ
HILLARY SPROUL
JON DAVIDSON
STOP BY
ANYTIME
A FILM BY
DAMIEN PARIS
P
A DIRTY WORK PRODUCTION
CINEMATOGRAPHY AND EDITING BY ANDREIZAKOW LASTMEAL ETHAN PALMER JOHN BOWEN TITLES& ANGELIQUE GEORGES
PRODUCTION SOUND ACK FLACHSBART PRODUCTION ASSISTANT MATHEW KIM ANGELIGES ANDREIZAKOW DAMIEN PARIS DIRECTED BY WRITTEN& DAMIEN PARIS",11,39,0.8444,3.315,
1264326,"The Machine Room
Marama Corlett
Written and Directed by Jack Ethan Perry
Victoria Valcheva
THE MACHINE ROOM"" ARMEN JUX ETHAN PERRY SMILE MARAMA CORLETT IN VICTORIA WALCHEVA 2000 FRANKIE MARKOT DEMISSMENT MADS JUNKER
101 JAKE HOUSON ARTHUR CHANT BOX AND ARROW PRODUCTIONS CATEN BATCHELOR an THEIR NICK DLORENSHAW
an INGIBERGSSON CLAST KAROL CYBULSKI PRODUCED MILLY UPTON ERTER MX ETHAN PERRY",7,56,0.6783,2.12,
1264427,SHRIEK OF THE DEVIL,1,4,0.9619,0.995,
1266485,"E'
UET",2,2,0.5224,0.979,
1266952,"SORIA
WAGORI
CHAINSAW GRANDMA
RAAL
THE",5,6,0.4158,3.41,
1267802,"THE Und
W
I
In.
K
?
M
THE
6
STAR STORE
FROM TUE SIYTH DOOR",11,14,0.4172,2.843,
1267823,"THE SIXTH DOOR PRESENTS
GOOD SAMARITAN
2
FREE
FIGURE
NH
is
G
?
??
X-LRG
NNM.
Mo
LARGE
SODA
KILL
?
KILL
""
0°
+
GREASE
1/1
V
N
2
TOWN
G
n?
I
MYSTERY
n
THE HAPPIEST PLACE
N IN THE WORLDI
n
МАЛМ
DO YOU! REMEMBER
\/
TRAYS CO
N",40,51,0.6982,2.768,
1267845,"WRITTEN,
A
SIARE FLESH
DIRECTED &
PRODUCTION
PRODUCED
BY HUGO
PARTS
HENRY BLACKALLER
DOCKING
ELOISE MARTIN
COMMISIONED
BY MOVING
ERIN HILSDON
PARTS ARTS
III DENNING
MADE
MOVING
MIKE DOCKING
POSSIBLE BY
PARTS
ARTS
COÑOR MULLIN
COUNCIL,
ENGLAND
HARVEI WEAVER",26,39,0.922,3.199,
1273393,"100
Detective Jacqueline:
Babushka",3,4,0.7906,1.001,
1273434,"CORPSEPAINT
STRAWHOUSE PICTURES PRESENTS
ROBBIE STROUD CHRIS GERVAIS ALEX PSAROUDIS CHASE WARREN JOAN SCHERMEYER
DIRECTOR OF PHOTOGRAPHY ANIL DHOKAI PRODUCTION DESIGNER KAREN MYERS
MAKEUP FX BRYANNA JOHNSON WRITTEN & DIRECTED BY CHRIS NOLEN & MICAH TROUBLEFIELD",5,36,0.9961,1.667,
1274978,"A SHORT FILM BY
NOFAC3",2,5,0.9489,2.065,
1276326,"F
4
R
0
&
*
0
0
0
0
a
0
1
0
i
0
""
0
q
0
CHERRY TEETH
A FILM BY 1224 ACHAH OWA
*
*
10
1000
ULC
of
0
2008
DONO
P
THE 20
&
&
0000 TO
Б
10
a
1",40,47,0.5085,1.958,
1277287,"OUIJA
AS
high
E
The To-DoN'T
List
UCCS PRESENTS
A DAVID J PORRAS FILM
""THE TO-DON'T LIST""
WITH RAE LYNN MIGLIORINI STEPHANI ANSON GJ NOEL LAUREN ROBINSON AND JARED TORRES
ORIGINAL SCORE BY JUSTIN DEARMAN PRODUCED BY TORI SMITH WRITTEN AND DRIECTED BY DAVID J PORRAS",11,46,0.9213,3.566,
1277446,"Come say your goodbyes to
the most despicable man on the planet.
A",3,13,0.9317,1.873,
1278464,DARA ANGEL,1,2,0.669,2.522,
1279282,?,1,1,0.7197,0.729,
1279985,"SOMEBUNNY'S PISSED!
A SHORT FILM
BY SEANHAITZ
THUMPER'S",4,8,0.9209,2.12,
1280064,S,1,1,0.2085,1.146,
1280070,"Telly
DIRECTED BY MIKHAIL LUSHNIKOV
PRODUCED BY CHARLOTTE ADAMS-STONE",3,9,0.9396,2.363,
1280289,"Suburban
St
Horror",3,3,0.9955,0.787,
1280696,"VERY IMPORTANT PRODUCTIONS and SHERIDAN COLLEGE
Presents
GOODNIGHT GRACE
With
HOPE PITTMAN
NICOLE CHARLES
RICK HARKNESS
GRACE EMILY MILLER
ALEX HANSON
Directed by SHAISTA ROSHAN Produced by ALEX HANSON JAKE GODFREY KAGAN AYTEK DINCER
Written by ALEX HANSON Director of Photography KEZIA ANGELICA Sound JAMES ZHOU Music by IHAB MANSOUR
Production Design KIRK PERCIVAL Editor GUSTAVO BERNAL
ARRI
ARRD
Sheridan
©VERY IMPORTANT PRODUCTIONS 2022",16,64,0.9807,2.665,
1280704,"CHELSEA
CHELSEA
WINNER
FILM
FILM
BANFF WORLD MEDIA FESTIVAL
FESTIVAL
FESTIVAL
ROCKIE
AWARDS
2025
2025
2025
BEST YOUNG ACTRESS
HONORABLE MENTION
REMNANTS
-
-",18,24,0.9706,2.52,
1280711,"MISFIT PARADE PRESENTS
A TALE OF VENGEANCE
ISFIT ARADE PRODUCTION, STARRING AARON HUNTER
RITTEN& DIRECTED BY JOSH CARROLL
MISFI PARADE - NR
THIS HALLOWEEN",6,22,0.8959,1.691,
1280723,"THE
WORD
wes
A TOOTHBRAIN PRODUCTIONS FILM
STARRING CHESTER QUALKENBUSH | JAMES WATJEN I MEAGHAN WATJEN
DIRECTED BY JAMES WATJEN I ASSOCIATE PRODUCER HALEY BURCH I EDITOR JAMES WATJEN
TOOPHRAMN
PROVIDER",8,31,0.828,1.886,
1280724,"JOYCE
ARIANA
OLIVIA
PETERSEN STARKMAN
M ORREY
A
è
4,
H
1
DEVILISHLY SWEET
COMING
FROM THE PRODUCERS OF
SOON
ANHEDONIA
PICTURES
THE ENORMITY OF LIFE
ANHEDONIA PICTURESIN ASSOCIATION WITH BIG JONES PRODUCTIONS PRESENTS A FILM BY ERIC SWINDERMANANDSAGE O'BRYANT
DIRECTED BY SAGE O'BRYANTSTARRINGJOYCE PETERSEN ARIANA STARKMAN OLIVIA MOREY JULIANA SHUMAKER
LILY SHUMAKER AND JOE SUTTON SCREENPLAY BY ERIC SWINDERMAN PRODUCED BY ERIC SWINDERMAN AND SALLY GABRA",20,67,0.8913,2.887,
1280789,"LOGAN LAUREL
BJ WASSERMAN
LARS MAUPIN
OFFICIAL SELECTION
OFFICIAL SELECTION
Chicago Film OFFICIAL Festival 2024 SELECTION Horror
LOS ANGELES
FLICKER'S RHODE
LIFT-OFF FILM
ISLAND INTERNATIONAL
FESTIVAL
FILM FESTIVAL
INDEPENDENT HOLLYWOOD FESTIVAL OFFICIAL 2024 SELECTION HRIFF REEL FILM
2024
2024
A FILM BY
LOGAN OZDOGAN
GONE BY MIDNIGHT
LOGAN LAUREL BJ WASSERMAN LARS MAUPIN
CREATURE
DESIGNER
AND
NELSON COOPER
DIRECTOR OF
JAAN KRISTJAN UTNO
PRODUCTION
JORCHUAL VARGAS
MUSIC &
SOUND
SUPERVISOR
PHOTOGRAPHY
DESIGNER
DESIGNBY
MERIC ERSECGEN
EXECUTIVE
ZAFER NADI OZDOGAN
HAYRI AKARSLAN
KAAN GIRGIN
PRODUCED
BY
ROB PEIRCE
XINYI HONG
DIRECTED EDITED WRITTEN PRODUCED
BY
LOGAN OZDOGAN
NR
NOT
RATED
Fine
Been evaluated",50,100,0.9387,2.187,
1281063,"CURIOUS BUNNY PRODUCTIONS
PRESENTS
refraction
do you dare?
05/03/2024",5,9,0.8967,2.238,
1281515,"BEST SHORT FILM
Official
LIT
ACTRESS
BEST WRITING
<<<<<<<<<<<<<<<
Selection
WINNER
ATCHLIGHT FILM FESTIVAL
III SCARES INTERNATIONAL
<<<<<<<<<<<<<
2024
BLOODY
FINALIST
CHICAGO HORROR
MONSTER FEST
HORROR
FILM FESTIVAL
FILM FESTIVAL
2024
OFFICIAL SELECTION 2023
BOCKOR RESTITAL
THE MEAT IT FEEDS ON
MIA HARANGOZO DANIEL AGAR
Music by OLYMPIA HENSHAW Film Editing by JIM SIDNEY FENTON
Production Design by DANAE GRIEEF Cinematography by ANTHONY KORENY
Produced by LEWIS BELL & JIM SIDNEY FENTON Written and Directed by JIM SIDNEY FENTON
FINAL
RICK",29,78,0.8855,3.694,
1281540,K,1,1,0.2519,1.346,
1281582,"MICKEY
MELISSA
JULIE
DOUG
PARKS
ARRIETA
SELANDER
HARVEY
BLOOD RED
BLUEZ
Living too long takes more than time
DIRECTED BY JORDAN SELANDER",12,22,0.9896,2.938,
1281585,"THE TUNNEL:
interview with a monster
BORICUA FILMSPRESENTS A SHORT FILMBY DAVID LLAUGER MEISELMAN N ASSOCIATION WITHHOPEBOAT FILMS
""THE TUNNEL: INTERVIEW WITH A MONSTER""
STARRING LAWRENCE S. SMILGYS CHRISTOPHER FAIRBANKS ELISA SURMONT
SOUND DESIGN JOHNNY WILSON WRITER LAWRENCE SMILGYS EDITOR SHEILA MAE BACLIG
DIRECTOR or PHOTOGRAPHY OJ BACLIG PRODUCER RUDY GARCIA DIRECTORDAVID MIESELMAN",7,51,0.9566,1.811,
1281629,"STATE
T",2,2,0.1586,1.643,
1281751,"BASED ON TRUE EVENTS
SAM&KIKI
REESE
DANIELLE
BRAD
ANTOINETTE
BECKMANN
WAKEMAN
OFFICIAL
SELECTION
L SCREAMFEST HORROR FILM 2023 FESTIVAL S
A MARK MANSON FILM IN ASSOCIATION W WITH GET A GRIP PRODUCTIONS PRESENTS ""SAM & KIKI""
WITH REESE ANTOINETTE DANIELLE BECKMANN BRAD WAKEMAN RIKI STEVENS & ALIVIA DANIELLE IANNUCCI
DIRECTOR OF PHOTOGRAPHY RASHAD FRETT EXECUTIVE PRODUCERS MARK MANSON RASHAD FRETT & REESE ANTOINETTE
PRODUCED BY JOSH THERRIAULT & ARIANNA THERRIAULT WRITTEN & DIRECTED BY MARK MANSON",15,75,0.9717,1.948,
1282069,,0,0,,2.183,
1282179,"Dedication. Inspiration.
Excellence. SACRIFICE
The
Perfect Ensemble
FILM 81 PRESENTS A FILM 81 PRODUCTION JACKIE DIEHL CHAMAR TOOLES STEPHANIE FINSTERBUSH CHLOE GUADALUPE
TRINKA DORSEY NICK LANGAN KEANON BROWN ELIJAH PROCTOR WRITTEN $ DIRECTED TERRELL DORSEY DIRECTOR IF PHOTOGRAPHY MICAH
SHAFFER EDITOR CJ WITHERSPOON SOUND 1 MUSIC SUPERVISOR TERRELL DORSEY CASTING CHAMAR TOOLES TERRELL DORSEY SPECIAL EFFECTS
DEAD VISUAL EFFECTS CJ WITHERSPOON EXECUTIVE PRODUCER TERRELL DORSEY CHAMAR TOOLES ASSOCIATE PRODUCER JOHN TOOLES
tilm|81
www.film81productions.com",10,73,0.9463,1.583,
1282207,"Canada Council Conseil des arts
for the Arts
du Canada
A HORROR SHORT FILM BY
CATHERINE HOIS
THE
BASEMENT
CATHERINE HOIS
RATUL DEBNATH
CHRISTOPHER CAMPBELL
WRITER I DIRECTOR I PRODUCER I ANIMATOR
TECHNICAL DIRECTOR I PHOTOGRAPHY
MUSIC COMPOSER
SET, PROP, PUPPET DESIGNER/FABRICATOR
COLOUR I SOUND MASTERING",15,46,0.9515,1.522,
1282359,"TAYLOR ALEA' JAMES
MATTHEW SIMMONS
LONDON SMITH
TOM YOUNG
EVIL
HAS
THEY
LANDED
CRASHLANDS
DARIO STUDIOS presents
""CRASHLANDS"" starring TAYLOR ALEA' JAMES, MATTHEW SIMMONS
LONDON SMITH, & TOM YOUNG
makeup by JORGE JIMENEZ
music by BLAKE PICHON
directed by CARLOS SUAREZ",15,41,0.9624,1.435,
1283051,"CONSUMED
A FILM BY
JP BRADHAM",3,6,0.9976,1.204,
1283502,"LUTO: DAEMONIUM
DIRECTED BY KEN KABATOFF
CO-WRITTEN BY KEN KABATOFF
& CHRISTOPHER NASH
FINALIST
OFFICIAL SELECTION
TRILOKA
The Strange
INTERNATIONAL
Days Horror
FILMFARE AWARDS
Fest
2023
2023",14,27,0.9954,1.3,
