id,imdb_id,title,year,imdb_poster,source
955341,tt0440997,Dead by Dawn,2004,https://m.media-amazon.com/images/M/MV5BNTZhOTIxMTQtYmQxMy00Y2RhLWE1MTAtOTE0YmEyNmFhYmVlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
961172,tt0398822,Cabin Fever: Beneath the Skin,2004,https://m.media-amazon.com/images/M/MV5BYmUyOWUzZWUtYzk3MS00YTRkLWJjYjktOTk5ZmRjNGJlZTRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
966342,tt0415570,Banned from Television: Prison Files,1998,https://m.media-amazon.com/images/M/MV5BZmYxNjQ0YTktYjAwMS00YWM4LTkxMzYtZjJlOTI3M2ViNGEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
972625,tt2851762,Monstrum,2013,https://m.media-amazon.com/images/M/MV5BMTMxYjZiMDktNzMyNC00YzVmLTkzNzQtNTQ5NDAwNzg1NThkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
977073,tt8850704,St. Patrick's Day,2016,https://m.media-amazon.com/images/M/MV5BZWUwYTQxMDYtMDY4YS00ODFiLTk2MGItZjUyNDczNTdhMjAyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
977683,tt4211018,Picnic at Hermann's,2015,https://m.media-amazon.com/images/M/MV5BMzY5NDg4ZWYtNmZlOS00ZjdkLWEwM2QtMjk5ZGVhMDZiNGQzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
978097,tt20418334,The Apartment,2022,https://m.media-amazon.com/images/M/MV5BZmVlNWVhODctOTUzNi00OGVlLWEyZTYtYWY5ZjBlMjk5ODdiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
991743,tt11834802,Silhouette,2021,https://m.media-amazon.com/images/M/MV5BYmJjYmJjNzItODg1OS00MDA3LWE3MjQtYWQwZGQ3NjQ2ZjdhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
994551,tt17006740,I’ll Never Be Alive Again,2022,https://m.media-amazon.com/images/M/MV5BMDI1ZDk2NWEtY2MxMy00N2M4LWIwZjYtYWNiZDg3OWE1YzEzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
998395,tt2376660,Fork You,2013,https://m.media-amazon.com/images/M/MV5BYWNjMDVmYzctMDMwMS00ZWQyLWI2NjYtZDAxZjU1ZDg5MTIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1001922,tt20860384,Slice,2022,https://m.media-amazon.com/images/M/MV5BNDk0N2NjYzctNWE2YS00NmExLWJhNzgtZDU0OWRlMWM4YWY5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1007132,tt5194224,Stained,2015,https://m.media-amazon.com/images/M/MV5BM2NkY2M3YWItNDYzYy00ODllLTgxYzgtMTU2YzQ1NTVjMjJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1007147,tt20754602,Voodoo in My Heart,2021,https://m.media-amazon.com/images/M/MV5BZGNkNzNjYWUtNDk1MC00NzdkLThmZGUtODc3MDYxOTgwZjY1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1007963,tt18307882,Ghost Flight,2021,https://m.media-amazon.com/images/M/MV5BYmYzNDM1ZTQtNWNjOS00ZGE5LTg4ODEtMDBiYzlmZjcxOTE2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1010429,tt18377342,Scratched,2021,https://m.media-amazon.com/images/M/MV5BOTUzMjZhZDUtMDQyMy00NTFmLThhMzctMTJmOGVjNzlhNDcyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1015309,tt3093626,The Barista,2013,https://m.media-amazon.com/images/M/MV5BMGQ2ZjVhOGMtMDJjZC00YWYxLTkwZGMtMGVlOGZiNzM1ZGRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1019173,tt5285146,Reflected Visions,1996,https://m.media-amazon.com/images/M/MV5BODMwNGI1M2EtY2I3Yi00OTcyLWExNmYtMWM4OTQ2YmI4NzlhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1022947,tt16750396,The Uniform,2023,https://m.media-amazon.com/images/M/MV5BYTBmZDFlMGQtOWQ5OS00NmVhLThhZmQtYzcwZTJkNzUyZWEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1025946,tt8586334,Suspicion,2018,https://m.media-amazon.com/images/M/MV5BZjI3MjNiYzQtZjcxOS00NjIxLWI0MzgtNzE0Y2RlYWM1YmJiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1027816,tt3557208,Found,2014,https://m.media-amazon.com/images/M/MV5BM2M0NDM2ODktOGNhZi00NTYzLWJmYzItZTlkMzU2YzBjNDcxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1030677,tt6366498,Second Chances: New Beginnings,2017,https://m.media-amazon.com/images/M/MV5BMTZhMmU5NTEtNGM0ZS00Y2VmLWE4NzgtN2RlMTUwNDNhMzdmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1039803,tt0930048,The Color Of Blood,2006,https://m.media-amazon.com/images/M/MV5BMTUyOGExZDAtNTliYS00OTMwLTgxM2UtZGIwYzRmNzViOGVkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1040616,tt18470106,Boris Karloff:  The Rest of the Story,2022,https://m.media-amazon.com/images/M/MV5BNTc2MjYyYjctYjlkNy00ZDczLTgyMmItNGJlODMzYTU3MzY5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1043925,tt12174458,Alone?,2020,https://m.media-amazon.com/images/M/MV5BNmEyMmFmYTAtZDRiNC00YThiLWI4MzgtN2ZjMzJhYWVkY2RiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1045244,tt0938334,Sisterhood of the Shewolf,2002,https://m.media-amazon.com/images/M/MV5BZjI5MDc5NTktNTg5Zi00ZGM1LTlmM2ItZWRmYzMwMjdjODEzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1048352,tt10523098,Soulless,2022,https://m.media-amazon.com/images/M/MV5BMGRlMzE2MGEtOWE2NC00ZDk5LWI5ODgtMzI2ZDUwNzJmMjBiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1050610,tt5373900,Mortal Nightmare,2016,https://m.media-amazon.com/images/M/MV5BMjcwMzNjMmMtMzNkNy00OTg2LTg3MmItMjc4NmIyODE3MDY5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1050643,tt9635962,Verfolgt,2015,https://m.media-amazon.com/images/M/MV5BNmQwMjNkYWMtOWI2MC00NjIwLTllY2MtN2U3MGNhYjNmMmY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1058085,tt12942478,Skin & Bone,2022,https://m.media-amazon.com/images/M/MV5BNzk5M2VmYWEtNmQzMy00OGQ0LTlkMzUtNTMyY2M3Nzg1MzMzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1061261,tt13842412,Home Is Where I Lay,2022,https://m.media-amazon.com/images/M/MV5BMTg3Nzc2OWItMTkyYi00NDZkLWFkZjEtZjc0MTcxODI0ODI3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1061417,tt10334532,Tlaloc Sacrificium,2019,https://m.media-amazon.com/images/M/MV5BOTY5YmYyM2MtNDYzOS00ODY4LWEyOTAtN2ViYTE4OWQyYjVkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1062384,tt8912686,Misguided,2018,https://m.media-amazon.com/images/M/MV5BNmRkY2FmOWEtZThiNy00YzA2LWE4ZDItYThkY2I0YTYwMjIwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1062962,tt20183562,Torment,2022,https://m.media-amazon.com/images/M/MV5BNjc2NTk0MzMtNDU5ZS00YmY3LTljZDEtNzFmNmExZTVkZGQ5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1063040,tt6463222,Black Star,2016,https://m.media-amazon.com/images/M/MV5BNjYzNDA4ZGUtNmJlNS00YTBjLWFmMjEtZTQ5Yzk3MmZmOGY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1066113,tt6041102,Deeper into the Darkness: The Making of Heartland of Darkness,2022,https://m.media-amazon.com/images/M/MV5BZWRlNzJhMGEtODQ2My00ZWU2LTg0MDgtYjA3NDNmYzg2ZTQ4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1068471,tt0886528,Rougge the Vampyre,2009,https://m.media-amazon.com/images/M/MV5BN2I3ZWVjMWQtODlmMC00NjNlLWFjMWUtMTAyNTQ1MzFmNDQ1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1070006,tt25194028,Alarm,2022,https://m.media-amazon.com/images/M/MV5BY2YxN2I4ZDctMWRkYS00N2FmLWFjODQtNGZmMTNjZTQ3MjJjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1077723,tt10900102,Legend of the Wendigo,2019,https://m.media-amazon.com/images/M/MV5BYmU4ZjE4ODktN2MxMy00MTI4LWFiMzctNTcyYTMzM2YxZTBjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1080193,tt10066974,The Calling of the Things Beyond,2019,https://m.media-amazon.com/images/M/MV5BMDM4ZDJhYmQtYzlmYS00MGFjLThhMWItYTQ3YjdjMDIxMzZmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1084890,tt21209890,Don't Let It In,2021,https://m.media-amazon.com/images/M/MV5BYjBjZTZmZmUtOTVjMy00ZTI1LTgzNjctMjA1ZTNmNGVkNzQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1088143,tt4807936,The Vault of Horror: Horror Bites,1992,https://m.media-amazon.com/images/M/MV5BZTgyODM4NTgtZDA1MC00YTEyLTkwNzktMWVhZmVjZTYwNzdlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1094089,tt14178616,Penelope,2021,https://m.media-amazon.com/images/M/MV5BOTVlZDM4YjctYzVlMi00OTVmLWI5ZGEtYjU4NGI3NDhjZWFiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1100124,tt14617928,File Not Found,2023,https://m.media-amazon.com/images/M/MV5BZWYzMzZmMzYtYTQxMC00NWEzLTk0MGUtODQ5NjVjYTYyZTc1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1101146,tt27122162,Dinner with Friends,2022,https://m.media-amazon.com/images/M/MV5BYzgxODFhMDctNmI1Zi00MzE1LWEzZjEtYjVjYmE0NTZhNGIwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1101194,tt13254972,The Dogsitter,2005,https://m.media-amazon.com/images/M/MV5BYTVlNzlhZWEtMDYwOC00YjJiLWE2YjUtMzcwODhjMmFhZGFjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1101700,tt9226494,The Hollow World,2018,https://m.media-amazon.com/images/M/MV5BMmQ3N2YzNWMtMjhkYi00ZDkwLWJjYjgtODk1ZmUyYzk2MzYxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1102615,tt14403702,Coronapocalypse,2021,https://m.media-amazon.com/images/M/MV5BZjU5NDFiMTgtYzJhMy00ODg0LWIyZTktYjFmZThmMTU1N2Q2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1102815,tt7152004,Mother,2018,https://m.media-amazon.com/images/M/MV5BOWEwOTA3M2EtYWNjZC00ZGNkLTk5MjAtMDVhYTE2NzRiMTBkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1104044,tt10939952,I Spill Your Guts 2,2020,https://m.media-amazon.com/images/M/MV5BZjU4NGE2YWMtNWQwMC00OTc0LWFjY2ItYTc2Mjg1YjBlODliXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1107774,tt27334300,3 A.M.,2023,https://m.media-amazon.com/images/M/MV5BZjBmZjdhOWEtYzkwNi00OWZkLWFmZTYtZWZjZjZlOTVhNjk5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1118516,tt19731190,The Slit Mouthed Woman,2022,https://m.media-amazon.com/images/M/MV5BODQxNDg5MGYtNjFkOS00NDA5LWFhYTEtNDRlNTQ2M2VkOWUwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1119808,tt1947951,A River in the Woods,2011,https://m.media-amazon.com/images/M/MV5BNzdjMGMwYjEtM2I2Yy00MWMwLTkzZTYtMjk0MGEyN2JjOGI3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1130450,tt15535598,Barbatachthian Returns,2021,https://m.media-amazon.com/images/M/MV5BNjU4ZjE5MmMtNzU1Zi00NmUyLWI5NDgtZjA5ZGJjYTY4YmIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1130453,tt21406906,Barbatachthian 3: Witch of the Woods,2022,https://m.media-amazon.com/images/M/MV5BNzE3YjNjNDctZWIxZi00NGFiLTkxNzQtNWZhY2YxMTliYjRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1130458,tt27829251,Barbatachthian 5: Alive,2023,https://m.media-amazon.com/images/M/MV5BZjIzYmM4NjgtMWYxMi00YTJiLWIwZDgtYzI1MWVhNzVjZGRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1132375,tt27719522,The Dentist,2023,https://m.media-amazon.com/images/M/MV5BOTI3YWJjNzgtYzIzYS00OWI0LTk4YjItNTg3YWJiODlkNDkzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1133651,tt0287059,Twelve,2001,https://m.media-amazon.com/images/M/MV5BMmQzZTI0OTAtOTUwNC00MmYwLWEyZWUtY2Y3ZGNjZDIzOWRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1135261,tt27693236,Macronomicon,2021,https://m.media-amazon.com/images/M/MV5BZmZhMjI0M2UtZjllNy00N2M5LWFiNjgtMDU3Y2ZlNjIwNjYwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1135868,tt10740660,We Will See The Sunrise,2020,https://m.media-amazon.com/images/M/MV5BMjYyYWY0MTQtYzViNi00NzJjLWJhMmMtY2UzYmE0YmE0YjE2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1140097,tt21816120,Sally's Lullaby,2022,https://m.media-amazon.com/images/M/MV5BNWIwY2YzYTYtMzljMi00MzllLTk2ZmYtMDRmYjI3ZTNkNWM1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1147473,tt27252160,The Old God!,2022,https://m.media-amazon.com/images/M/MV5BNzgzY2U4YjItOWEzYi00NDM5LTkyYjYtYjU5MmU0MTg3YTAxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1151186,tt0367835,Hell Hole High,2003,https://m.media-amazon.com/images/M/MV5BMTcyNDYxMzg5N15BMl5BanBnXkFtZTgwNjI5NTAwNzE@._V1_UX1000.jpg,suggest
1153770,tt29010446,Hack The Living Dead,2020,https://m.media-amazon.com/images/M/MV5BNDJlYTgyZTQtNDhiNC00N2ZmLTgxZDEtYzZkMGNkZDU5ZWI1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1160140,tt29593731,The Terminal Game,1982,https://m.media-amazon.com/images/M/MV5BN2NkZmY2N2EtYTA4ZC00MzFkLWFkNTAtYmMzZGQyYTJiZThmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1161097,tt27005524,Biters and Bleeders,2023,https://m.media-amazon.com/images/M/MV5BYzQ0OTU3MjUtZDVhMi00YzM5LTljOWMtNjc3NjgzNWM2NDUxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1162232,tt5131884,Girl Trip,2016,https://m.media-amazon.com/images/M/MV5BNmRkNjY5NjUtYWQyNC00MjIyLWJjYmItNjJlYjliNTNkZmU2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1162479,tt10739118,A Ben Evans Film,2024,https://m.media-amazon.com/images/M/MV5BYTk2NGM3OWYtMWZmOS00MzM0LTgyYzYtZjdjYTRlMjJmOGJlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1165181,tt1370877,Rising Up: The Story of the Zombie Rights Movement,2009,https://m.media-amazon.com/images/M/MV5BMDdkZmU1OGEtNDQzNy00ODJhLTlmOTMtZThjODAxMmJmOTdiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1172776,tt1566587,Little Black Box,2007,https://m.media-amazon.com/images/M/MV5BMmE4NjMwYTYtZTkwYy00MDQ5LThhNmItNzg0ZjY3OTU3MjcyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1174423,tt13598626,Prom of the Dead,2022,https://m.media-amazon.com/images/M/MV5BZDZjM2EyZDgtNjE1ZS00ZTlmLWFkYjctYzQ1MGE1NDY2OWVhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1176216,tt23633074,Mostenire,2022,https://m.media-amazon.com/images/M/MV5BOTMwYTkwYTAtN2I5MS00MzUyLWEyYmItODFmMjUyZGNlOTY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1186289,tt29303111,Starr,2023,https://m.media-amazon.com/images/M/MV5BYjNkMmNlZmEtZTJlZS00NDI5LTliNDQtZTg5NmE4MmM3YzQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1186657,tt7787360,Christmas Eve Massacre,2017,https://m.media-amazon.com/images/M/MV5BYjk4Yzc4NDQtZDYzMC00MGZlLWE5MjYtOWJiM2Y3NzJhNDVlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1188918,tt2953092,Girl At The Door,2013,https://m.media-amazon.com/images/M/MV5BMDAzYTA5MGItOWZkMS00NGI1LTgxM2ItZjUwMDM2MWJiN2Y5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1188962,tt26252516,Apocalypse Then,2021,https://m.media-amazon.com/images/M/MV5BZmQwMzMxZWYtMjgzZC00NzQ2LWExMWYtNmZjZmMzZGFjNjU3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1189797,tt0837565,The Witches of Eastwick,1992,https://m.media-amazon.com/images/M/MV5BZTBlMjFhZTMtNzM4Yy00NGU0LWJiN2YtMGM5Nzk4MjEwZTZjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1190496,tt19870164,BOX,2022,https://m.media-amazon.com/images/M/MV5BNGNlYzZmNmQtMDM4Ni00YWYwLWE2ZTItZTZhOTQ0MWQ2N2M1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1190611,tt15122120,Five Minutes to Five Steps,2007,https://m.media-amazon.com/images/M/MV5BYjg0NWIwYzAtMGQ2My00NDMyLTgzMDQtMjhlYTdjZDNiZjAyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1196108,tt6442444,Bhoo,2014,https://m.media-amazon.com/images/M/MV5BYmZmMzcwNjEtMDhmMC00M2RmLTliMTEtNmMzMDgyZTUyMzlmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1198727,tt29612367,Eye Catcher,2023,https://m.media-amazon.com/images/M/MV5BNTliYmY5MTQtZGM4Yy00NDIzLWI1YTAtMThmZjVlZGEyOWRhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1207000,tt28129071,The Deep,2023,https://m.media-amazon.com/images/M/MV5BMzgzY2FhZjItYmM3MC00MDQ0LWIwMWQtNWRjZTk1MGU5MDE2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1214717,tt22938188,Jack the Ripper,2023,https://m.media-amazon.com/images/M/MV5BYzJhMTRiYzYtZGQxNy00MWZkLWI5YzQtZmYwZDY3Y2Y3MTc5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1216952,tt29465123,Sentinel,2023,https://m.media-amazon.com/images/M/MV5BZWE5Y2IzZGEtZmQzYS00MTU2LWFhOWYtNGJjOTQzYmQ5ZTdiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1224968,tt2904328,How To,2023,https://m.media-amazon.com/images/M/MV5BOGY3MDM5ZDUtYjA0Zi00ZGI4LTkwYTItYTliNWJkNmUzMTcyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1225154,tt11552264,Cajun Fried Werewolf,2019,https://m.media-amazon.com/images/M/MV5BMDU1MGY3MzktYjU5Yy00ZDRiLWJkNTctMWE1NDAxZDc3OGVmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1238091,tt19498462,The Woods,2022,https://m.media-amazon.com/images/M/MV5BY2U1YWRmNDAtZDc5NC00ZTU1LThjNGEtNGY0NTVlZGFkZWM4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1238559,tt30217924,Golden Pen,2020,https://m.media-amazon.com/images/M/MV5BMjJmODFkNTMtMjM2My00MjZkLWIzYWQtOWY4YjNlZDkyOGZjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1241327,tt31173033,It Came From the Tap,2023,https://m.media-amazon.com/images/M/MV5BYTZhNmRjZmMtMzRlOC00Yjg1LWJmNGQtYWY5YjE2N2RlMjdmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1241821,tt36454967,Iris,2024,https://m.media-amazon.com/images/M/MV5BMDkwZDQzZDMtYjE3Yi00ZjA1LTk2NTUtZTAxNzlhMWZhODNiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1244132,tt6856362,homer_a,2017,https://m.media-amazon.com/images/M/MV5BMjc4NTUwZGEtYTc5MS00NTMxLWE3ZGItMzIzZjFlNTA1MmJhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1244548,tt10303164,Swarm,2019,https://m.media-amazon.com/images/M/MV5BNjE0M2Q3M2YtN2E1MS00MDdjLTk1ODAtY2NkYzhlZjc2MDkwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1249018,tt2396716,Minus Distance,2006,https://m.media-amazon.com/images/M/MV5BMWNmOGYzNGYtMjdjYi00NDMwLTlmNDctMzAzMjY5NmUzOWU1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1249036,tt19719140,Nightmare Halloween Spectacular,1972,https://m.media-amazon.com/images/M/MV5BZTc3NzA0YzAtOTVlMS00YjRiLWE0ZWEtMjc4OGEwZmUwYzFmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1251416,tt31122171,Zits,,https://m.media-amazon.com/images/M/MV5BZjQzYmFkNTUtZDIxNi00N2EzLThhZDUtNDVhNDAzM2U0MWI4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1251882,tt22984082,Crimson Charlotte,2022,https://m.media-amazon.com/images/M/MV5BYTA1NzgxZDctNDY1Zi00ZTM0LTk1ZDUtNmMyZDlmZTJlMGM3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1252059,tt31308342,Ash Wednesday,2024,https://m.media-amazon.com/images/M/MV5BMGQzNTVhOWMtZGRhNi00ZDRjLTlhZDUtZGMyN2FlNmEwYmM2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1253363,tt15347562,The Candy Crucible,2022,https://m.media-amazon.com/images/M/MV5BZDA2MThjMTUtYTQ1Mi00ODI3LTgwMzgtMTA4MTgzMjBiMTZmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1253503,tt14419896,Lilies,2018,https://m.media-amazon.com/images/M/MV5BMzE4ZmRmZTgtNjdmZC00MDZmLTlhNTItOWU5ODUwYzNkNDU3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1254863,tt28754546,A Slice of Heaven,2023,https://m.media-amazon.com/images/M/MV5BZDE2OWFlNjktNjk5OS00MjVlLTllNmQtMzE1YzQ5YjA5ZTAwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1254948,tt15404242,"Murder, Madness and Mayhem",2023,https://m.media-amazon.com/images/M/MV5BMmRkNjYzODgtZWQ2Ny00Y2ZhLTg2Y2QtYTBmYTQ0YjQyODk3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1255326,tt25154548,Boxed,2023,https://m.media-amazon.com/images/M/MV5BNDEyYTg5YjMtZDQwOS00MzhmLWI3MzItYWI4YmZmYjVjNGE0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1255337,tt22295890,The Keys,2022,https://m.media-amazon.com/images/M/MV5BYTRmNDg4YWQtMjA0Yy00NTZiLWIxZmMtZTYyM2I5YzUxZmUxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1259409,tt21927574,Storage,2023,https://m.media-amazon.com/images/M/MV5BM2ZiNzVlOTktM2NjMi00NWNkLWE1YmItMzM1N2FmYjlhN2MxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1267034,tt5870062,It Came from Alpha Centauri,1962,https://m.media-amazon.com/images/M/MV5BZjFlMTU5MmUtYTNiNS00ZGFlLWE1NGUtY2Q3ZWExOWFjZWY0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1269640,tt3951846,Dracula,1979,https://m.media-amazon.com/images/M/MV5BZTY2NWI4YzYtMWYxYS00YWUyLWE1ZjItMGZmY2VjZTVlZWJhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1270485,tt4551142,The Poltergeist,1950,https://m.media-amazon.com/images/M/MV5BZGFmMGU2NzEtYjc1OS00YWQxLThiOTMtNGJlYzNmMDBmNGJjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1271048,tt15376438,Eidolon,2020,https://m.media-amazon.com/images/M/MV5BNjI4OTIxNzYtMjg5My00ZDU2LTgyMTAtNzU1NjMyYmVkNjBmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1271350,tt20251278,Hellswine 2,2021,https://m.media-amazon.com/images/M/MV5BOWY3MWZmODYtNjJlZC00ZDY1LWEzNzUtMGJmNjNlY2E0OWIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1272814,tt22376748,Fraudulent Conversion,2023,https://m.media-amazon.com/images/M/MV5BNDJhODAyNGYtMGExOC00ZmUxLThmNWQtODdmMDIxMzc2NGViXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1273341,tt4417414,The Spawn,1968,https://m.media-amazon.com/images/M/MV5BY2Y0ODA1OTctNDFiZC00ODA1LTlhYzYtZWVjZDdkMGQ2OGEwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1273521,tt4834730,Zombies in Hertford,2015,https://m.media-amazon.com/images/M/MV5BZGM2YTRkMDMtZTA1ZS00MmU3LWExZjAtMzRjMjUyYTA0NjNlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1273556,tt3919444,Edgar Allan Poe's Plan 13: The House of Elvis,1986,https://m.media-amazon.com/images/M/MV5BMGQ2OGFhZGQtYWI0ZS00ZWRmLTkxZjYtOGY4OWY1YmI3YzA5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1274771,tt3960656,Black Colossus,1979,https://m.media-amazon.com/images/M/MV5BNDlmY2JlNjYtNGU1NS00MGM4LThmODYtMTZjYTEwZTdmZmU4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1274792,tt3919110,The Tell-Tale Heart,1979,https://m.media-amazon.com/images/M/MV5BZDM4OTY4ZDEtZWQwNC00OTdlLWEwMzctNjE3NTRmODNlMGQ5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1274809,tt3911790,The Ghost Soldier,1979,https://m.media-amazon.com/images/M/MV5BMmZiYWNhODctZjc2Yi00ZTk3LWIxMTQtYjkxYmUzNTQ2YzA2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
1274813,tt3976036,The Scythe,1979,https://m.media-amazon.com/images/M/MV5BMTdhZDhmYmItYmU0Zi00M2YyLTllY2UtNGQ4YzU1Y2I3YjAzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1275700,tt0286208,Ten Little Indians,1949,https://m.media-amazon.com/images/M/MV5BNTRiZDMzNjQtZjA1YS00MjM2LWI5MTItYjYwYmI1MTc4YzVkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
1276472,tt6919912,The Strange Case of Dr. Jekyll and Mr. Hyde,1967,https://m.media-amazon.com/images/M/MV5BMGQ1MTRiZTItZWQ5Yy00ZTI4LWFjMGMtZjY5MGUyODJmNTZhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
