id,title,original_title,original_language,ocr_source,ocr_chars,ocr_lang,ocr_lang_score,overlap_title,overlap_original,overlap_max_local,translated,overlap_translated,overlap_max,translate_error,suspect
351319,Chain Mail,Chain Mail,en,detecttext_essay,9,en,0.9602,0.0,0.0,0.0,0,,0.0,,1
351409,Aakasha Ganga,ആകാശഗംഗ,ml,detecttext_alllang,64,en,0.841,0.0,0.0,0.0,0,,0.0,,1
352108,Heir,Heir,en,detecttext_essay,169,nl,0.2901,0.0,0.0,0.0,1,0.0,0.0,,1
352115,Aavi Kumar,Aavi Kumar,ta,detecttext_alllang,5,en,0.4917,0.0,0.0,0.0,0,,0.0,,1
352166,Catastasis,Catastasis,en,detecttext_essay,6,it,0.8292,0.0,0.0,0.0,1,0.0,0.0,,1
352232,Exciting Eros: Hot Skin,エキサイティング・エロ　熱い肌,ja,detecttext_alllang,28,et,0.553,0.0,0.0,0.0,1,0.0,0.0,,1
352497,Ditch Party,Ditch Party,en,detecttext_essay,5,en,0.7872,0.0,0.0,0.0,0,,0.0,,1
352734,Binhi: The Seed,Binhi: The Seed,tl,detecttext_alllang,5,ms,0.5505,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
352803,Whispers of the Forest,Gritos del bosque,es,detecttext_alllang,16,es,0.5686,0.0,0.3333,0.3333,1,0.0,0.3333,,1
352864,DemiUrge Emesis,DemiUrge Emesis,en,detecttext_alllang,115,en,0.9552,0.0,0.0,0.0,0,,0.0,,1
352887,Canis,Canis,es,detecttext_alllang,4,ms,0.1362,0.0,0.0,0.0,1,0.0,0.0,,1
353093,Sisters of the Plague,Sisters of the Plague,en,detecttext_essay,141,en,0.8616,0.25,0.25,0.25,0,,0.25,,1
353097,Ghost Riders,Ghost Riders,en,detecttext_essay,21,en,0.352,0.0,0.0,0.0,0,,0.0,,1
353156,Scary True Stories: Realm of Spectres,新 ホント に あった 怖い 話： 有限-会,ja,detecttext_alllang,11,it,0.4715,0.0,0.0,0.0,1,0.0,0.0,,1
353227,Horror 102: Endgame,Horror 102: Endgame,en,detecttext_essay,26,sv,0.9751,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
353592,A Honeymoon in Hell: Mr. & Mrs. Oki's Fabulous Trip,大木家のたのしい旅行 新婚地獄篇,ja,detecttext_alllang,97,en,0.8377,0.0,0.0,0.0,0,,0.0,,1
353654,Scary Tales: Night Elevator,Scary Tales: Night Elevator,en,detecttext_essay,11,en,0.5354,0.0,0.0,0.0,0,,0.0,,1
353656,Pray.,Pray.,,detecttext_essay,19,en,0.9904,0.0,0.0,0.0,0,,0.0,,1
353739,Dark in the White Light,Sulanga gini aran - සුළඟ ගිනි අරන්,si,detecttext_alllang,201,en,0.7259,0.2,0.0,0.2,0,,0.2,,1
353813,Saboot,सबूत,hi,detecttext_alllang,148,en,0.847,0.0,0.0,0.0,0,,0.0,,1
353857,Bahay Ampunan,Bahay Ampunan,tl,detecttext_alllang,12,id,0.7964,0.0,0.0,0.0,1,0.0,0.0,,1
353934,Sahri,Sahri,en,detecttext_essay,68,en,0.6682,0.0,0.0,0.0,0,,0.0,,1
353964,Island of Time,아일랜드 - 시간을 훔치는 섬,ko,detecttext_alllang,87,pt,0.2057,0.0,0.0,0.0,1,0.0,0.0,,1
354133,Zombeak,Zombeak,da,detecttext_alllang,37,en,0.8414,0.0,0.0,0.0,0,,0.0,,1
354251,Southbound,Southbound,en,detecttext_essay,10,en,0.9952,0.0,0.0,0.0,0,,0.0,,1
354328,Run,Run,en,detecttext_essay,101,en,0.9373,0.0,0.0,0.0,0,,0.0,,1
354386,Turnover,夜籃人靜,ms,detecttext_alllang,53,en,0.8799,0.0,0.0,0.0,0,,0.0,,1
354405,Alarmed,Alarmed,de,detecttext_alllang,10,en,0.9729,0.0,0.0,0.0,0,,0.0,,1
354485,The Possession of Michael D.,The Possession of Michael D.,en,detecttext_essay,14,en,0.8512,0.25,0.25,0.25,0,,0.25,,1
354667,RangiTaranga,RangiTaranga,kn,detecttext_alllang,158,en,0.284,0.0,0.0,0.0,0,,0.0,,1
354668,,,,detecttext_essay,18,en,0.3258,0.0,0.0,0.0,0,,0.0,,1
354697,Scary House,무서운 집,ko,detecttext_alllang,15,en,0.5577,0.0,0.0,0.0,0,,0.0,,1
354794,Torment,Torment,en,detecttext_essay,71,en,0.9434,0.0,0.0,0.0,0,,0.0,,1
354888,CCTV,CCTV,en,detecttext_essay,569,ms,0.5755,0.0,0.0,0.0,1,0.0,0.0,,1
355204,Missing 55 Final Break,ミッシング５５　ファイナル・ブレイク,ja,detecttext_alllang,4,en,0.01,0.25,0.0,0.25,0,,0.25,,1
355502,Margaret,Margaret,en,detecttext_essay,103,en,0.5981,0.0,0.0,0.0,0,,0.0,,1
355611,Ghost in the Regiment,憲兵と幽霊,ja,detecttext_alllang,8,ar,0.4482,0.0,0.0,0.0,1,0.0,0.0,,1
355960,Prayer Beads,日常恐怖劇場・オモヒノタマ 念珠,ja,detecttext_alllang,65,en,0.9397,0.0,0.0,0.0,0,,0.0,,1
355963,Zettai ni Kowai Shashin,絶対に怖い写真,ja,detecttext_alllang,11,en,0.01,0.0,0.0,0.0,0,,0.0,,1
356053,The Vampire Family,Семья вурдалаков,ru,detecttext_alllang,15,ru,0.822,0.0,0.0,0.0,1,0.0,0.0,,1
356527,13 Weird Stories,13 Histórias Estranhas,pt,detecttext_alllang,22,et,0.6588,0.3333,0.25,0.3333,1,0.3333,0.3333,,1
356640,Fight Like a Girl,From Parts Unknown,en,detecttext_essay,18,en,1.0,0.0,0.0,0.0,0,,0.0,,1
356877,The Sleep of Death,The Sleep of Death,en,detecttext_essay,91,en,0.9083,0.25,0.25,0.25,0,,0.25,,1
356891,37,37,en,detecttext_essay,539,en,0.9024,0.0,0.0,0.0,0,,0.0,,1
356912,"Keep Running! Sir, Yes Sir!",รด.เขาชนผี ที่เขาชนไก่,th,detecttext_alllang,117,en,0.3578,0.0,0.0,0.0,0,,0.0,,1
357126,Zippo,Zippo,it,detecttext_alllang,5,pl,0.9335,0.0,0.0,0.0,1,0.0,0.0,,1
357151,トイレの花子さん 新劇場版,トイレの花子さん 新劇場版,ja,detecttext_alllang,74,en,0.5685,0.0,0.0,0.0,0,,0.0,,1
357421,Isolated,Isolated,en,detecttext_alllang,5,en,0.9744,0.0,0.0,0.0,0,,0.0,,1
357995,The Chosen: Forbidden Cave,퇴마; 무녀굴,ko,detecttext_alllang,4,es,0.1801,0.0,0.0,0.0,1,0.0,0.0,,1
358287,Goosebumps: The Movie 2,トリハダ -劇場版2-,ja,detecttext_alllang,145,en,0.4678,0.3333,0.0,0.3333,0,,0.3333,,1
358314,Bahay ni Lola 2,Bahay ni Lola 2,tl,detecttext_alllang,15,tl,0.6815,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
358319,Dark Stories 2: Tales from Beneath,Dark Stories 2: Tales from Beneath,en,detecttext_essay,92,es,0.8783,0.2,0.2,0.2,1,0.2,0.2,,1
358770,Portal to Hell!!!,Portal to Hell!!!,en,detecttext_essay,234,en,0.4237,0.0,0.0,0.0,0,,0.0,,1
358894,Dinner of Sexual Desires,Banquete das Taras,pt,detecttext_alllang,441,pt,0.4128,0.25,0.3333,0.3333,1,0.25,0.3333,,1
359056,Primordial,Primordial,en,detecttext_essay,21,en,0.9686,0.0,0.0,0.0,0,,0.0,,1
359072,Midnight Daisy,Midnight Daisy,en,detecttext_alllang,155,en,0.9716,0.0,0.0,0.0,0,,0.0,,1
359095,Haunted School 2,学校の怪談2,ja,detecttext_alllang,53,eo,0.2971,0.0,0.0,0.0,1,0.0,0.0,,1
359096,Haunted School 3,学校の怪談3,ja,detecttext_alllang,34,en,0.998,0.0,0.0,0.0,0,,0.0,,1
359097,The Chest,Sandik,en,detecttext_essay,5,eu,0.3579,0.0,0.0,0.0,1,0.0,0.0,,1
359254,Chang Chen Ghost Stories: Be Possessed by Ghosts,张震讲故事之鬼迷心窍,zh,detecttext_alllang,261,en,0.8114,0.0,0.0,0.0,0,,0.0,,1
359308,Momentos de Prazer e Agonia,Momentos de Prazer e Agonia,en,detecttext_essay,122,en,0.3796,0.0,0.0,0.0,0,,0.0,,1
359642,Descent Into Darkness: My European Nightmare,"Sorgoï Prakov, my european dream",fr,detecttext_alllang,13,sl,0.2955,0.0,0.2,0.2,1,0.0,0.2,,1
360227,Evil Instinct,極度獸性,cn,detecttext_alllang,57,en,0.885,0.0,0.0,0.0,0,,0.0,,1
360228,Devil of Love,Devil of Love,en,detecttext_essay,28,id,0.3515,0.0,0.0,0.0,1,0.0,0.0,,1
360310,Tarântula,Tarântula,pt,detecttext_alllang,234,pt,0.7884,0.0,0.0,0.0,1,0.0,0.0,,1
360691,Pocahauntus,Pocahauntus,en,detecttext_essay,11,et,0.4437,0.0,0.0,0.0,1,0.0,0.0,,1
360700,Phantom of the Toilet,トイレの花子さん,ja,detecttext_alllang,24,sv,0.208,0.0,0.0,0.0,1,0.0,0.0,,1
360833,,,,detecttext_essay,23,en,0.9149,0.0,0.0,0.0,0,,0.0,,1
360870,Dasa Tirigindi,దశ తిరిగింది,te,detecttext_alllang,15,sv,0.1563,0.0,0.0,0.0,1,0.0,0.0,,1
361292,Suspiria,Suspiria,en,detecttext_essay,9,en,0.9601,0.0,0.0,0.0,0,,0.0,,1
361411,Gulyabani,Gulyabani,tr,detecttext_alllang,445,tr,0.6136,0.0,0.0,0.0,1,0.0,0.0,,1
361432,Kottentail,Kottentail,en,detecttext_essay,187,en,0.2973,0.0,0.0,0.0,0,,0.0,,1
361494,Unakkenna Venum Sollu,Unakkenna Venum Sollu,ta,detecttext_alllang,145,lt,0.2392,0.0,0.0,0.0,1,0.0,0.0,,1
361828,Snuff Video: Volume Red,Snuff Video: Volume Red,,detecttext_essay,57,en,0.8507,0.25,0.25,0.25,0,,0.25,,1
362028,Troublesome Night 15,陰陽路十五之客似魂來 Yin yang lu 15: Ke si hun lai,zh,detecttext_alllang,138,it,0.1784,0.0,0.0,0.0,1,0.0,0.0,,1
362088,Night of horror,Nacht des Grauens,en,detecttext_essay,11,,,0.0,0.3333,0.3333,0,,0.3333,,1
362097,Troublesome Night 14,陰陽路十四之雙鬼拍門,cn,detecttext_alllang,37,id,0.4053,0.0,0.0,0.0,1,0.0,0.0,,1
362171,Female Vampire,زن خون آشام,en,detecttext_alllang,255,ar,0.6675,0.0,0.0,0.0,1,0.0,0.0,,1
362333,Rock n' Roll Cowboys,Rock n' Roll Cowboys,en,detecttext_essay,69,en,0.9335,0.3333,0.3333,0.3333,0,,0.3333,,1
362385,Marblehead,Marblehead,en,detecttext_essay,146,de,0.6452,0.0,0.0,0.0,1,0.0,0.0,,1
362757,The Last Coffin,サイゴノヒツギ,jv,detecttext_alllang,38,en,0.4392,0.0,0.0,0.0,0,,0.0,,1
362807,Paranoid,Paranoid,,detecttext_essay,36,en,0.9313,0.0,0.0,0.0,0,,0.0,,1
363041,Ghoul Quest,Вампирџија,mk,detecttext_alllang,104,bg,0.3649,0.0,0.0,0.0,1,0.0,0.0,,1
363107,1 2 3,1 2 3,en,detecttext_essay,21,en,0.9646,0.0,0.0,0.0,0,,0.0,,1
363310,S4,S4,,detecttext_essay,100,en,0.9939,0.0,0.0,0.0,0,,0.0,,1
363314,Nayagi,நாயகி,ta,detecttext_alllang,5,en,0.1743,0.0,0.0,0.0,0,,0.0,,1
363602,Grendel,Grendel,no,detecttext_alllang,93,en,0.8001,0.0,0.0,0.0,0,,0.0,,1
363690,Tank 432,Belly of the Bulldog,en,detecttext_essay,7,en,0.9344,0.0,0.0,0.0,0,,0.0,,1
363844,The Ouija Exorcism,The Ouija Exorcism,en,detecttext_essay,32,lt,0.5557,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
364057,Cat-Eyed Boy,猫目小僧,ja,detecttext_alllang,168,sq,0.1278,0.0,0.0,0.0,1,0.0,0.0,,1
364379,Cat Sick Blues,Cat Sick Blues,en,detecttext_essay,13,no,0.8284,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
364422,Abomination: The Evilmaker II,Abomination: The Evilmaker II,en,detecttext_essay,30,en,0.2328,0.0,0.0,0.0,0,,0.0,,1
364741,Bloody Blade,Bloody Blade,en,detecttext_alllang,9,es,0.2546,0.0,0.0,0.0,1,0.0,0.0,,1
365024,Holy Hell,Holy Hell,en,detecttext_essay,9,en,0.9911,0.0,0.0,0.0,0,,0.0,,1
365028,"Takot Ako, Eh!","Takot Ako, Eh!",tl,detecttext_alllang,13,eu,0.6159,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
365253,Sister Hell,Sister Hell,no,detecttext_alllang,20,en,0.692,0.0,0.0,0.0,0,,0.0,,1
365309,"My Dread is School!, School is Dreadful! Kanako Inuki Shout Collection",犬木加奈子絶叫コレクション 学校がこわい!,ja,detecttext_alllang,40,en,0.3241,0.0,0.0,0.0,0,,0.0,,1
365391,七月半之恐怖宿舍,七月半之恐怖宿舍,zh,detecttext_alllang,160,en,0.9341,0.0,0.0,0.0,0,,0.0,,1
365593,Admission By Guts,厉鬼电影院,zh,detecttext_alllang,163,en,0.3853,0.0,0.0,0.0,0,,0.0,,1
365618,El fistol del diablo,El fistol del diablo,es,detecttext_alllang,80,es,0.8149,0.25,0.25,0.25,1,0.25,0.25,,1
365645,Satan Claus,Satan Claus,en,detecttext_essay,20,ms,0.2604,0.0,0.0,0.0,1,0.0,0.0,,1
365701,The Devil's Bed,Tod im November,de,detecttext_alllang,26,de,0.9988,0.0,0.0,0.0,1,0.3333,0.3333,,1
365811,Om Shanthi Om,Om Shanthi Om,ta,detecttext_alllang,227,en,0.6581,0.0,0.0,0.0,0,,0.0,,1
366071,Enchiridion,Enchiridion,en,detecttext_alllang,46,en,0.975,0.0,0.0,0.0,0,,0.0,,1
366083,Cin Kuyusu,Cin Kuyusu,tr,detecttext_alllang,225,id,0.2687,0.0,0.0,0.0,1,0.0,0.0,,1
366086,666 sq ft,666 sq ft,en,detecttext_essay,204,et,0.18,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
366182,Space Clown,Space Clown,en,detecttext_essay,24,en,0.9996,0.0,0.0,0.0,0,,0.0,,1
366209,Remission,Remission,en,detecttext_essay,211,en,0.7621,0.0,0.0,0.0,0,,0.0,,1
366231,Gwilliam,Gwilliam,en,detecttext_essay,34,en,0.9906,0.0,0.0,0.0,0,,0.0,,1
366232,ErOddity(s) 2,ErOddity(s) 2,en,detecttext_essay,81,en,0.9516,0.0,0.0,0.0,0,,0.0,,1
366845,Incarnation,Jelmaan,ms,detecttext_alllang,10,et,0.2288,0.0,0.0,0.0,1,0.0,0.0,,1
366865,El huésped,El huésped,es,detecttext_alllang,10,es,0.7905,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
367249,,,,detecttext_essay,34,en,0.6085,0.0,0.0,0.0,0,,0.0,,1
367717,Gomeda,Gomeda,en,detecttext_essay,108,en,0.9998,0.0,0.0,0.0,0,,0.0,,1
368575,Maria Labo,Maria Labo,en,detecttext_essay,9,en,0.2156,0.0,0.0,0.0,0,,0.0,,1
368585,SNAP,SNAP,en,detecttext_essay,13,pt,0.4436,0.0,0.0,0.0,1,0.0,0.0,,1
368698,Super Brainy Zombies,Super Brainy Zombies,en,detecttext_alllang,447,en,0.7573,0.3333,0.3333,0.3333,0,,0.3333,,1
368971,Iris,Iris,en,detecttext_essay,175,tl,0.39,0.0,0.0,0.0,1,0.0,0.0,,1
369143,They Eat Your Flesh,Eles Comem Sua Carne,pt,detecttext_alllang,262,pt,0.5969,0.0,0.25,0.25,1,0.0,0.25,,1
369163,Jacker,Jacker,,detecttext_essay,6,nl,0.4407,0.0,0.0,0.0,1,0.0,0.0,,1
369164,Jacker 2: Descent to Hell,Jacker 2: Descent to Hell,en,detecttext_essay,26,sv,0.3811,0.25,0.25,0.25,1,0.25,0.25,,1
369732,,,,detecttext_essay,241,en,0.5315,0.0,0.0,0.0,0,,0.0,,1
369823,Hello Naan Pei Pesuren,ஹலோ நான் பேய் பேசறேன்,ta,detecttext_alllang,54,en,0.2864,0.0,0.0,0.0,0,,0.0,,1
369868,Hellhounds,Hellhounds,en,detecttext_essay,9,fi,0.5476,0.0,0.0,0.0,1,0.0,0.0,,1
369912,A Night of Horror Volume 1,A Night of Horror Volume 1,en,detecttext_essay,15,en,0.616,0.25,0.25,0.25,0,,0.25,,1
370121,Cuando tu carne grite basta,Cuando tu carne grite basta,es,detecttext_alllang,88,en,0.9852,0.0,0.0,0.0,0,,0.0,,1
370157,The Empire of Dracula,El imperio de Drácula,es,detecttext_alllang,163,es,0.4897,0.0,0.2,0.2,1,0.0,0.2,,1
370167,Máquina,Máquina,en,detecttext_essay,29,en,0.9283,0.0,0.0,0.0,0,,0.0,,1
370194,Killing Twice: A Deadhunter Chronicle,Killing Twice: A Deadhunter Chronicle,en,detecttext_essay,183,en,0.8874,0.25,0.25,0.25,0,,0.25,,1
370233,Witches,Hexen,de,detecttext_essay,261,en,0.1906,0.0,0.0,0.0,0,,0.0,,1
370246,Prisoners of Terror,Prisioneras del terror,es,detecttext_alllang,175,es,0.8901,0.0,0.3333,0.3333,1,0.3333,0.3333,,1
370324,Devil Makes Work,Devil Makes Work,en,detecttext_essay,28,en,0.8595,0.3333,0.3333,0.3333,0,,0.3333,,1
370365,Archipelago,Skjærgården,no,detecttext_alllang,276,en,0.3498,0.0,0.0,0.0,0,,0.0,,1
370473,In a Thicket,藪の中,ja,detecttext_alllang,20,de,0.2195,0.0,0.0,0.0,1,0.0,0.0,,1
370666,Midnight Show,Midnight Show,id,detecttext_alllang,12,en,0.9405,0.0,0.0,0.0,0,,0.0,,1
370690,Cord,Cord,en,detecttext_essay,4,en,0.9806,0.0,0.0,0.0,0,,0.0,,1
370849,English Padam,இங்க்லீஷ் படம்,ta,detecttext_alllang,106,en,0.9614,0.0,0.0,0.0,0,,0.0,,1
370952,Jithan 2,ஜித்தன் 2,ta,detecttext_alllang,320,en,0.9355,0.0,0.0,0.0,0,,0.0,,1
371109,Peigal Jaakkirathai,பேய்கள் ஜாக்கிரதை,ta,detecttext_alllang,84,en,0.5891,0.0,0.0,0.0,0,,0.0,,1
371303,Amor tóxico,Amor tóxico,es,detecttext_alllang,39,fr,0.3992,0.0,0.0,0.0,1,0.0,0.0,,1
371332,Blood Redd,Blood Redd,en,detecttext_essay,19,en,0.9734,0.0,0.0,0.0,0,,0.0,,1
371420,Kaashmora,காஷ்மோரா,ta,detecttext_alllang,11,cv,0.4465,0.0,0.0,0.0,0,,0.0,UnsupportedLanguagePairException:An error occurred (UnsupportedLanguagePairException) when calling the TranslateText operation: Unsupported language pair: cv to en.,1
371815,Jackson Durai,ஜாக்சன் துரை,ta,detecttext_alllang,18,tl,0.6475,0.0,0.0,0.0,1,0.0,0.0,,1
372581,Snuffet,Snuffet,en,detecttext_essay,26,en,0.4108,0.0,0.0,0.0,0,,0.0,,1
372726,The Gamma-Ray Man,The Gamma-Ray Man,en,detecttext_alllang,27,en,0.9751,0.25,0.25,0.25,0,,0.25,,1
372800,Sisters of No Mercy,Sisters of No Mercy,en,detecttext_alllang,20,en,0.9204,0.25,0.25,0.25,0,,0.25,,1
373027,Geheimnisvolle Freundinnen,Geheimnisvolle Freundinnen,de,detecttext_alllang,76,en,0.9921,0.0,0.0,0.0,0,,0.0,,1
373786,Nilalang,Nilalang,tl,detecttext_alllang,151,en,0.2388,0.0,0.0,0.0,0,,0.0,,1
374009,Dracula with a Kid,แดร็กคิวล่าพ่อลูกอ่อน,th,detecttext_alllang,85,sr,0.1982,0.0,0.0,0.0,1,0.0,0.0,,1
374933,Recoil,Recoil,en,detecttext_essay,131,de,0.1632,0.0,0.0,0.0,1,0.0,0.0,,1
375358,Crabs!,Crabs!,en,detecttext_essay,7,en,0.9983,0.0,0.0,0.0,0,,0.0,,1
375416,Toda la noche,Toda la noche,es,detecttext_alllang,695,en,0.3063,0.0,0.0,0.0,0,,0.0,,1
375451,Bewitching Eyes,Oczy uroczne,pl,detecttext_alllang,12,pl,0.9849,0.0,0.0,0.0,1,0.0,0.0,,1
375791,Tenants,Inquilinos,es,detecttext_alllang,121,es,0.7156,0.0,0.0,0.0,1,0.0,0.0,,1
375815,Slimy Little Bastards,Slimy Little Bastards,en,detecttext_essay,38,de,0.9983,0.0,0.0,0.0,1,0.0,0.0,,1
376415,Disembodied,Disembodied,en,detecttext_essay,159,en,0.8761,0.0,0.0,0.0,0,,0.0,,1
376804,Lady Snow,雪娘,zh,detecttext_alllang,29,en,0.9996,0.0,0.0,0.0,0,,0.0,,1
377635,Hopscotch,Hopscotch,,detecttext_essay,90,nl,0.1793,0.0,0.0,0.0,1,0.0,0.0,,1
377681,Karma,อาปัติ,th,detecttext_alllang,4,en,0.9999,0.0,0.0,0.0,0,,0.0,,1
378362,Mad God: Part 2,Mad God: Part 2,en,detecttext_alllang,45,en,0.8233,0.0,0.0,0.0,0,,0.0,,1
379058,Rows,Rows,en,detecttext_essay,75,en,0.8051,0.0,0.0,0.0,0,,0.0,,1
379100,M is for Merry Christmas,M is for Merry Christmas,en,detecttext_essay,127,en,0.991,0.0,0.0,0.0,0,,0.0,,1
379314,Fuckkkyouuu,Fuckkkyouuu,en,detecttext_essay,49,en,0.6406,0.0,0.0,0.0,0,,0.0,,1
379653,The Bloodstained Bride,The Bloodstained Bride,en,detecttext_essay,19,en,0.4433,0.3333,0.3333,0.3333,0,,0.3333,,1
379697,Raju Gari Gadhi,రాజు గారి గది,te,detecttext_alllang,234,en,0.7717,0.0,0.0,0.0,0,,0.0,,1
380087,Are You Here,碟仙碟仙,cn,detecttext_alllang,9,en,1.0,0.0,0.0,0.0,0,,0.0,,1
380117,Light of Blood,Light of Blood,en,detecttext_essay,187,en,0.7408,0.3333,0.3333,0.3333,0,,0.3333,,1
380379,Ümmü Sıbyan: Zifir,Ümmü Sıbyan: Zifir,tr,detecttext_alllang,398,tr,0.386,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
380392,Pişt 2015,Pişt 2015,tr,detecttext_alllang,145,tr,0.9051,0.0,0.0,0.0,1,0.0,0.0,,1
380469,Frightmares,Frightmares,en,detecttext_alllang,102,de,0.4212,0.0,0.0,0.0,1,0.0,0.0,,1
380575,The Tower,The Tower,en,detecttext_essay,17,en,0.4228,0.0,0.0,0.0,0,,0.0,,1
380639,"I, Marquis De Sade","I, Marquis De Sade",en,detecttext_essay,360,en,0.3509,0.0,0.0,0.0,0,,0.0,,1
380685,Ripper,Ripper,en,detecttext_essay,6,id,0.944,0.0,0.0,0.0,1,0.0,0.0,,1
381380,Tripura,Tripura,te,detecttext_alllang,27,en,0.4395,0.0,0.0,0.0,0,,0.0,,1
381381,Affair,ఎఫైర్,te,detecttext_alllang,185,id,0.1663,0.0,0.0,0.0,1,0.0,0.0,,1
382044,Steve: Death Collector,Steve: Death Collector,en,detecttext_essay,48,en,0.5215,0.3333,0.3333,0.3333,0,,0.3333,,1
382052,Not Alone,Not Alone,en,detecttext_essay,26,tl,0.525,0.0,0.0,0.0,1,0.0,0.0,,1
382056,Tiger Woman,พรหมจรรย์ สวยพันธุ์สยอง,th,detecttext_alllang,68,et,0.3286,0.0,0.0,0.0,1,0.0,0.0,,1
382218,Ladykillers,Ladykillers,en,detecttext_essay,11,en,0.3945,0.0,0.0,0.0,0,,0.0,,1
382464,Hell Teacher Nube,地獄先生ぬ〜べ〜,ja,detecttext_alllang,27,ar,0.9743,0.0,0.0,0.0,1,0.0,0.0,,1
382466,Hell Teacher Nube: Summer Holiday of Fear! Legend of the Sea of Suspicion,地獄先生ぬ～べ～ 恐怖の夏休み！妖しの海の伝説,ja,detecttext_alllang,10,fr,0.5594,0.0,0.0,0.0,1,0.0,0.0,,1
382469,Toukou Sarete Kita Noroi no Shinrei Eizou,投稿されてきた！呪いの心霊映像,ja,detecttext_alllang,16,en,0.2629,0.0,0.0,0.0,0,,0.0,,1
382476,Demonator 4,Demonator 4,en,detecttext_essay,60,en,0.134,0.0,0.0,0.0,0,,0.0,,1
382689,Job Interview,Job Interview,de,detecttext_alllang,388,en,0.8416,0.0,0.0,0.0,0,,0.0,,1
382858,,,,detecttext_essay,228,id,0.2606,0.0,0.0,0.0,0,,0.0,,1
383024,Hontou no Shinrei Douga Kage 4,本当の心霊動画 「影」4,ja,detecttext_alllang,7,en,0.01,0.0,0.0,0.0,0,,0.0,,1
383148,,,,detecttext_essay,316,fi,0.1919,0.0,0.0,0.0,0,,0.0,,1
383491,Infrasexum,Infrasexum,,detecttext_essay,9,de,0.3112,0.0,0.0,0.0,1,0.0,0.0,,1
383535,They're Watching,They're Watching,en,detecttext_essay,16,de,0.7068,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
383554,Yami Douga 10,闇動画10,ja,detecttext_alllang,15,en,0.7261,0.0,0.0,0.0,0,,0.0,,1
383802,The Tell-Tale Heart,The Tell-Tale Heart,en,detecttext_essay,18,es,0.9578,0.25,0.25,0.25,1,0.25,0.25,,1
384013,Ghost Ship,มอญซ่อนผี,th,detecttext_alllang,42,en,0.305,0.0,0.0,0.0,0,,0.0,,1
384563,Demonitron: The Sixth Dimension,Demonitron: The Sixth Dimension,en,detecttext_essay,10,en,0.5459,0.25,0.25,0.25,0,,0.25,,1
384698,Noblesse: The Beginning of Destruction,노블레스: 파멸의 시작,ko,detecttext_alllang,8,fr,0.4451,0.2,0.0,0.2,1,0.0,0.2,,1
384723,Witch's Feast (Part 2),Witch's Feast (Part 2),en,detecttext_essay,64,fi,0.162,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
384766,Daughter,上身,cn,detecttext_alllang,178,en,0.4847,0.0,0.0,0.0,0,,0.0,,1
384797,Haunting Ian,Haunting Ian,en,detecttext_essay,25,en,0.5589,0.0,0.0,0.0,0,,0.0,,1
384994,,,,detecttext_essay,276,en,0.3686,0.0,0.0,0.0,0,,0.0,,1
385320,Zoombies,Zoombies,en,detecttext_essay,9,en,0.9216,0.0,0.0,0.0,0,,0.0,,1
385377,Ballet Of Blood,Ballet Of Blood,en,detecttext_essay,12,de,0.5325,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
385378,Gemini,Gemini,en,detecttext_essay,120,en,0.9841,0.0,0.0,0.0,0,,0.0,,1
385502,The Human Quality,The Human Quality,en,detecttext_essay,51,en,0.4105,0.0,0.0,0.0,0,,0.0,,1
385926,O,O,en,detecttext_essay,191,en,0.2586,0.0,0.0,0.0,0,,0.0,,1
385964,The Creightonville Terror,The Creightonville Terror,,detecttext_essay,74,en,0.9734,0.3333,0.3333,0.3333,0,,0.3333,,1
386021,Kiss to Moonlight,満月のくちづけ,ja,detecttext_alllang,118,en,0.6726,0.3333,0.0,0.3333,0,,0.3333,,1
386241,Crucifix,Crucifix,en,detecttext_essay,7,en,0.2314,0.0,0.0,0.0,0,,0.0,,1
386782,Moonchild,Moonchild,en,detecttext_essay,62,en,0.929,0.0,0.0,0.0,0,,0.0,,1
386850,The Little Witch,The Little Witch,,detecttext_essay,13,en,0.992,0.3333,0.3333,0.3333,0,,0.3333,,1
387459,Dornröschen,Dornröschen,de,detecttext_alllang,366,de,0.9158,0.0,0.0,0.0,1,0.0,0.0,,1
387468,Boxgirl,Boxgirl,en,detecttext_essay,5,en,0.8903,0.0,0.0,0.0,0,,0.0,,1
387628,Willowbrook: The Last Great Disgrace,Willowbrook: The Last Great Disgrace,en,detecttext_essay,57,en,0.9202,0.2,0.2,0.2,0,,0.2,,1
387713,Mayilpeelikkavu,മയിൽപ്പീലിക്കാവ്,ml,detecttext_alllang,20,en,0.902,0.0,0.0,0.0,0,,0.0,,1
387744,Sacrilege,Helgerån,sv,detecttext_alllang,164,en,0.9615,0.0,0.0,0.0,0,,0.0,,1
